customer_id,age,gender,purchase_date,amount
1023,50,M,2023-04-12 14:00:00,102
1079,68,F,2023-04-12 15:00:00,919
1048,36,F,2023-04-12 16:00:00,530
1025,40,F,2023-04-12 17:00:00,594
1090,30,M,2023-04-12 18:00:00,547
1036,61,M,2023-04-12 19:00:00,442
1067,18,F,2023-04-12 20:00:00,760
1049,68,M,2023-04-12 21:00:00,883
1023,46,M,2023-04-12 22:00:00,154
1018,41,F,2023-04-12 23:00:00,77
1099,33,F,2023-04-13 00:00:00,709
1059,42,F,2023-04-13 01:00:00,887
1038,40,F,2023-04-13 02:00:00,140
1073,45,F,2023-04-13 03:00:00,742
1088,64,F,2023-04-13 04:00:00,290
1017,33,F,2023-04-13 05:00:00,798
1018,60,F,2023-04-13 06:00:00,661
1035,55,M,2023-04-13 07:00:00,575
1073,28,M,2023-04-13 08:00:00,522
1096,20,M,2023-04-13 09:00:00,649
1054,32,M,2023-04-13 10:00:00,10
1068,18,M,2023-04-13 11:00:00,694
1046,24,M,2023-04-13 12:00:00,951
1048,18,M,2023-04-13 13:00:00,441
1098,66,M,2023-04-13 14:00:00,400
1097,49,M,2023-04-13 15:00:00,275
1032,26,M,2023-04-13 16:00:00,408
1020,46,M,2023-04-13 17:00:00,817
1080,43,F,2023-04-13 18:00:00,265
1021,40,M,2023-04-13 19:00:00,404
1047,62,F,2023-04-13 20:00:00,961
1036,60,M,2023-04-13 21:00:00,183
1014,46,F,2023-04-13 22:00:00,54
1034,69,M,2023-04-13 23:00:00,864
1091,55,F,2023-04-14 00:00:00,150
1070,50,M,2023-04-14 01:00:00,548
1031,24,F,2023-04-14 02:00:00,754
1010,29,M,2023-04-14 03:00:00,730
1009,48,F,2023-04-14 04:00:00,59
1072,49,M,2023-04-14 05:00:00,70
1077,37,F,2023-04-14 06:00:00,252
1076,68,F,2023-04-14 07:00:00,278
1056,34,F,2023-04-14 08:00:00,149
1024,53,F,2023-04-14 09:00:00,166
1001,20,F,2023-04-14 10:00:00,606
1063,18,F,2023-04-14 11:00:00,605
1034,67,F,2023-04-14 12:00:00,285
1006,44,F,2023-04-14 13:00:00,40
1084,64,M,2023-04-14 14:00:00,17
1017,57,M,2023-04-14 15:00:00,801
1066,50,M,2023-04-14 16:00:00,724
1041,37,F,2023-04-14 17:00:00,944
1038,31,F,2023-04-14 18:00:00,42
1040,53,M,2023-04-14 19:00:00,819
1074,22,M,2023-04-14 20:00:00,664
1023,40,F,2023-04-14 21:00:00,461
1059,62,F,2023-04-14 22:00:00,458
1045,32,M,2023-04-14 23:00:00,937
1018,23,F,2023-04-15 00:00:00,916
1067,50,M,2023-04-15 01:00:00,871
1089,36,F,2023-04-15 02:00:00,46
1041,30,M,2023-04-15 03:00:00,668
1031,46,M,2023-04-15 04:00:00,956
1038,23,F,2023-04-15 05:00:00,749
1035,32,M,2023-04-15 06:00:00,43
1096,33,F,2023-04-15 07:00:00,464
1035,41,F,2023-04-15 08:00:00,453
1002,40,F,2023-04-15 09:00:00,246
1072,65,F,2023-04-15 10:00:00,221
1007,27,F,2023-04-15 11:00:00,830
1096,58,M,2023-04-15 12:00:00,149
1069,58,F,2023-04-15 13:00:00,711
1040,66,F,2023-04-15 14:00:00,617
1067,34,M,2023-04-15 15:00:00,715
1012,66,F,2023-04-15 16:00:00,991
1048,61,M,2023-04-15 17:00:00,370
1059,62,F,2023-04-15 18:00:00,313
1001,47,M,2023-04-15 19:00:00,305
1059,61,F,2023-04-15 20:00:00,161
1004,63,F,2023-04-15 21:00:00,955
1043,27,F,2023-04-15 22:00:00,232
1026,36,F,2023-04-15 23:00:00,205
1031,46,F,2023-04-16 00:00:00,609
1020,19,M,2023-04-16 01:00:00,308
1007,53,M,2023-04-16 02:00:00,538
1071,36,F,2023-04-16 03:00:00,497
1049,24,M,2023-04-16 04:00:00,220
1066,43,F,2023-04-16 05:00:00,241
1043,32,F,2023-04-16 06:00:00,879
1057,64,F,2023-04-16 07:00:00,704
1002,55,M,2023-04-16 08:00:00,683
1085,20,F,2023-04-16 09:00:00,376
1069,55,M,2023-04-16 10:00:00,490
1001,33,F,2023-04-16 11:00:00,591
1086,19,F,2023-04-16 12:00:00,581
1043,48,M,2023-04-16 13:00:00,188
1001,45,F,2023-04-16 14:00:00,493
1080,24,M,2023-04-16 15:00:00,598
1034,47,F,2023-04-16 16:00:00,504
1097,60,F,2023-04-16 17:00:00,978
1086,24,F,2023-04-16 18:00:00,556
1029,53,M,2023-04-16 19:00:00,939
1007,46,F,2023-04-16 20:00:00,25
1021,41,M,2023-04-16 21:00:00,475
1043,69,F,2023-04-16 22:00:00,411
1057,56,F,2023-04-16 23:00:00,303
1035,21,M,2023-04-17 00:00:00,180
1068,46,F,2023-04-17 01:00:00,41
1076,61,F,2023-04-17 02:00:00,272
1092,22,M,2023-04-17 03:00:00,224
1030,46,M,2023-04-17 04:00:00,992
1046,47,M,2023-04-17 05:00:00,567
1054,46,F,2023-04-17 06:00:00,198
1079,43,M,2023-04-17 07:00:00,795
1061,36,M,2023-04-17 08:00:00,592
1029,43,F,2023-04-17 09:00:00,817
1054,54,M,2023-04-17 10:00:00,609
1015,44,M,2023-04-17 11:00:00,855
1011,47,F,2023-04-17 12:00:00,955
1016,68,M,2023-04-17 13:00:00,270
1015,47,F,2023-04-17 14:00:00,191
1011,20,M,2023-04-17 15:00:00,514
1007,60,M,2023-04-17 16:00:00,351
1083,24,F,2023-04-17 17:00:00,963
1002,66,M,2023-04-17 18:00:00,31
1015,26,F,2023-04-17 19:00:00,83
1029,58,M,2023-04-17 20:00:00,611
1022,59,M,2023-04-17 21:00:00,856
1091,30,F,2023-04-17 22:00:00,175
1004,32,F,2023-04-17 23:00:00,243
1083,22,M,2023-04-18 00:00:00,384
1064,46,M,2023-04-18 01:00:00,442
1029,52,M,2023-04-18 02:00:00,650
1020,44,F,2023-04-18 03:00:00,343
1083,44,F,2023-04-18 04:00:00,813
1069,25,M,2023-04-18 05:00:00,616
1021,49,M,2023-04-18 06:00:00,549
1081,37,M,2023-04-18 07:00:00,875
1071,27,F,2023-04-18 08:00:00,44
1031,30,M,2023-04-18 09:00:00,453
1032,46,F,2023-04-18 10:00:00,240
1015,52,F,2023-04-18 11:00:00,327
1075,25,M,2023-04-18 12:00:00,352
1037,46,F,2023-04-18 13:00:00,439
1097,48,F,2023-04-18 14:00:00,885
1013,58,M,2023-04-18 15:00:00,988
1035,47,M,2023-04-18 16:00:00,646
1096,39,M,2023-04-18 17:00:00,475
1022,38,M,2023-04-18 18:00:00,88
1065,29,M,2023-04-18 19:00:00,902
1084,28,M,2023-04-18 20:00:00,582
1001,19,M,2023-04-18 21:00:00,458
1090,67,F,2023-04-18 22:00:00,738
1072,58,M,2023-04-18 23:00:00,291
1064,19,M,2023-04-19 00:00:00,684
1074,51,M,2023-04-19 01:00:00,66
1066,20,M,2023-04-19 02:00:00,984
1051,33,M,2023-04-19 03:00:00,200
1061,68,M,2023-04-19 04:00:00,653
1022,21,F,2023-04-19 05:00:00,472
1025,40,M,2023-04-19 06:00:00,51
1067,67,F,2023-04-19 07:00:00,495
1081,37,M,2023-04-19 08:00:00,182
1054,42,F,2023-04-19 09:00:00,688
1005,47,F,2023-04-19 10:00:00,259
1034,35,F,2023-04-19 11:00:00,519
1021,59,M,2023-04-19 12:00:00,511
1042,28,M,2023-04-19 13:00:00,202
1014,46,M,2023-04-19 14:00:00,799
1085,34,M,2023-04-19 15:00:00,916
1059,43,M,2023-04-19 16:00:00,759
1011,40,M,2023-04-19 17:00:00,751
1048,69,F,2023-04-19 18:00:00,174
1041,65,F,2023-04-19 19:00:00,764
1037,37,F,2023-04-19 20:00:00,99
1081,62,M,2023-04-19 21:00:00,700
1044,19,M,2023-04-19 22:00:00,996
1034,41,F,2023-04-19 23:00:00,67
1029,48,M,2023-04-20 00:00:00,982
1087,44,M,2023-04-20 01:00:00,272
1029,19,M,2023-04-20 02:00:00,657
1077,31,F,2023-04-20 03:00:00,759
1005,21,F,2023-04-20 04:00:00,828
1066,66,M,2023-04-20 05:00:00,252
1079,30,F,2023-04-20 06:00:00,672
1006,53,F,2023-04-20 07:00:00,867
1051,52,M,2023-04-20 08:00:00,885
1013,61,M,2023-04-20 09:00:00,768
1072,25,F,2023-04-20 10:00:00,228
1014,19,F,2023-04-20 11:00:00,18
1020,23,M,2023-04-20 12:00:00,439
1034,48,M,2023-04-20 13:00:00,815
1065,27,M,2023-04-20 14:00:00,888
1090,61,F,2023-04-20 15:00:00,22
1001,38,F,2023-04-20 16:00:00,784
1034,59,M,2023-04-20 17:00:00,916
1081,27,M,2023-04-20 18:00:00,979
1077,40,M,2023-04-20 19:00:00,234
1019,20,M,2023-04-20 20:00:00,752
1081,49,F,2023-04-20 21:00:00,699
1009,37,M,2023-04-20 22:00:00,768
1024,27,M,2023-04-20 23:00:00,76
1065,46,F,2023-04-21 00:00:00,818
1024,58,M,2023-04-21 01:00:00,678
1053,69,F,2023-04-21 02:00:00,686
1032,68,F,2023-04-21 03:00:00,512
1035,63,F,2023-04-21 04:00:00,193
1094,51,M,2023-04-21 05:00:00,217
1013,54,F,2023-04-21 06:00:00,537
1064,37,M,2023-04-21 07:00:00,309
1079,25,F,2023-04-21 08:00:00,827
1053,24,F,2023-04-21 09:00:00,250
1051,23,F,2023-04-21 10:00:00,464
1002,28,M,2023-04-21 11:00:00,984
1098,61,M,2023-04-21 12:00:00,751
1040,35,F,2023-04-21 13:00:00,911
1005,68,M,2023-04-21 14:00:00,539
1024,59,F,2023-04-21 15:00:00,668
1012,46,F,2023-04-21 16:00:00,253
1097,42,F,2023-04-21 17:00:00,572
1007,38,F,2023-04-21 18:00:00,971
1020,63,M,2023-04-21 19:00:00,780
1097,20,F,2023-04-21 20:00:00,247
1067,35,M,2023-04-21 21:00:00,255
1024,41,F,2023-04-21 22:00:00,354
1078,64,F,2023-04-21 23:00:00,493
1067,55,F,2023-04-22 00:00:00,319
1044,27,F,2023-04-22 01:00:00,570
1059,44,F,2023-04-22 02:00:00,293
1011,29,M,2023-04-22 03:00:00,47
1031,24,M,2023-04-22 04:00:00,805
1095,34,F,2023-04-22 05:00:00,41
1091,18,M,2023-04-22 06:00:00,252
1012,67,M,2023-04-22 07:00:00,562
1030,43,F,2023-04-22 08:00:00,301
1077,32,F,2023-04-22 09:00:00,624
1019,68,F,2023-04-22 10:00:00,301
1017,50,F,2023-04-22 11:00:00,628
1092,54,M,2023-04-22 12:00:00,767
1059,64,M,2023-04-22 13:00:00,391
1062,48,M,2023-04-22 14:00:00,608
1005,52,M,2023-04-22 15:00:00,587
1031,18,F,2023-04-22 16:00:00,147
1092,25,F,2023-04-22 17:00:00,847
1042,29,F,2023-04-22 18:00:00,209
1001,36,F,2023-04-22 19:00:00,344
1059,42,M,2023-04-22 20:00:00,614
1022,49,M,2023-04-22 21:00:00,456
1082,29,F,2023-04-22 22:00:00,357
1030,30,M,2023-04-22 23:00:00,287
1004,45,M,2023-04-23 00:00:00,541
1082,18,F,2023-04-23 01:00:00,810
1033,68,M,2023-04-23 02:00:00,408
1009,23,F,2023-04-23 03:00:00,400
1088,25,M,2023-04-23 04:00:00,993
1001,21,M,2023-04-23 05:00:00,611
1010,22,F,2023-04-23 06:00:00,571
1049,42,F,2023-04-23 07:00:00,19
1030,39,F,2023-04-23 08:00:00,600
1055,45,M,2023-04-23 09:00:00,558
1078,56,F,2023-04-23 10:00:00,68
1072,40,M,2023-04-23 11:00:00,97
1086,21,F,2023-04-23 12:00:00,468
1082,69,M,2023-04-23 13:00:00,113
1008,21,F,2023-04-23 14:00:00,840
1098,64,F,2023-04-23 15:00:00,798
1020,38,M,2023-04-23 16:00:00,113
1072,54,M,2023-04-23 17:00:00,263
1027,58,F,2023-04-23 18:00:00,751
1061,19,M,2023-04-23 19:00:00,344
1006,24,F,2023-04-23 20:00:00,472
1079,66,M,2023-04-23 21:00:00,558
1015,33,M,2023-04-23 22:00:00,310
1096,34,F,2023-04-23 23:00:00,663
1003,37,F,2023-04-24 00:00:00,564
1003,40,M,2023-04-24 01:00:00,637
1039,51,M,2023-04-24 02:00:00,350
1016,28,M,2023-04-24 03:00:00,501
1051,51,M,2023-04-24 04:00:00,93
1092,50,F,2023-04-24 05:00:00,938
1051,43,F,2023-04-24 06:00:00,268
1035,19,M,2023-04-24 07:00:00,369
1037,40,F,2023-04-24 08:00:00,96
1049,58,M,2023-04-24 09:00:00,437
1062,39,M,2023-04-24 10:00:00,376
1062,51,M,2023-04-24 11:00:00,352
1061,32,F,2023-04-24 12:00:00,356
1098,27,M,2023-04-24 13:00:00,812
1006,32,F,2023-04-24 14:00:00,930
1026,59,F,2023-04-24 15:00:00,105
1091,46,M,2023-04-24 16:00:00,264
1085,40,F,2023-04-24 17:00:00,863
1013,34,M,2023-04-24 18:00:00,145
1070,26,M,2023-04-24 19:00:00,257
1085,67,F,2023-04-24 20:00:00,508
1004,53,M,2023-04-24 21:00:00,893
1054,26,F,2023-04-24 22:00:00,967
1001,33,F,2023-04-24 23:00:00,495
1061,53,F,2023-04-25 00:00:00,411
1090,65,M,2023-04-25 01:00:00,613
1020,68,F,2023-04-25 02:00:00,421
1078,50,M,2023-04-25 03:00:00,980
1020,48,M,2023-04-25 04:00:00,917
1009,23,F,2023-04-25 05:00:00,457
1086,27,F,2023-04-25 06:00:00,256
1057,33,M,2023-04-25 07:00:00,779
1038,21,F,2023-04-25 08:00:00,708
1004,39,F,2023-04-25 09:00:00,430
1064,30,F,2023-04-25 10:00:00,133
1012,33,M,2023-04-25 11:00:00,269
1084,69,F,2023-04-25 12:00:00,178
1089,46,M,2023-04-25 13:00:00,950
1084,23,M,2023-04-25 14:00:00,886
1052,43,F,2023-04-25 15:00:00,120
1081,28,F,2023-04-25 16:00:00,299
1044,41,M,2023-04-25 17:00:00,608
1031,46,M,2023-04-25 18:00:00,22
1035,20,F,2023-04-25 19:00:00,272
1080,69,M,2023-04-25 20:00:00,809
1098,27,F,2023-04-25 21:00:00,32
1059,18,M,2023-04-25 22:00:00,954
1010,69,F,2023-04-25 23:00:00,209
1062,60,M,2023-04-26 00:00:00,251
1020,43,F,2023-04-26 01:00:00,248
1051,29,F,2023-04-26 02:00:00,312
1054,31,M,2023-04-26 03:00:00,174
1025,42,F,2023-04-26 04:00:00,747
1067,25,M,2023-04-26 05:00:00,185
1033,60,M,2023-04-26 06:00:00,38
1051,21,M,2023-04-26 07:00:00,686
1081,45,M,2023-04-26 08:00:00,544
1098,24,F,2023-04-26 09:00:00,303
1092,27,M,2023-04-26 10:00:00,486
1051,68,M,2023-04-26 11:00:00,392
1028,53,M,2023-04-26 12:00:00,565
1037,19,F,2023-04-26 13:00:00,782
1041,43,M,2023-04-26 14:00:00,701
1020,67,F,2023-04-26 15:00:00,305
1041,31,F,2023-04-26 16:00:00,660
1012,33,M,2023-04-26 17:00:00,343
1063,60,F,2023-04-26 18:00:00,257
1016,59,M,2023-04-26 19:00:00,250
1008,34,F,2023-04-26 20:00:00,115
1040,63,F,2023-04-26 21:00:00,907
1000,39,M,2023-04-26 22:00:00,940
1001,21,F,2023-04-26 23:00:00,694
1059,36,M,2023-04-27 00:00:00,570
1047,19,F,2023-04-27 01:00:00,132
1028,56,M,2023-04-27 02:00:00,44
1096,26,M,2023-04-27 03:00:00,627
1009,36,M,2023-04-27 04:00:00,997
1057,33,M,2023-04-27 05:00:00,849
1059,42,F,2023-04-27 06:00:00,425
1020,65,M,2023-04-27 07:00:00,717
1027,35,M,2023-04-27 08:00:00,630
1074,40,M,2023-04-27 09:00:00,646
1033,38,M,2023-04-27 10:00:00,336
1007,28,F,2023-04-27 11:00:00,304
1058,56,M,2023-04-27 12:00:00,441
1085,58,F,2023-04-27 13:00:00,356
1071,21,M,2023-04-27 14:00:00,46
1048,42,M,2023-04-27 15:00:00,709
1078,49,M,2023-04-27 16:00:00,521
1016,47,M,2023-04-27 17:00:00,858
1059,62,M,2023-04-27 18:00:00,979
1086,43,M,2023-04-27 19:00:00,909
1087,53,F,2023-04-27 20:00:00,544
1044,68,F,2023-04-27 21:00:00,919
1082,51,M,2023-04-27 22:00:00,782
1068,26,M,2023-04-27 23:00:00,715
1031,29,M,2023-04-28 00:00:00,887
1043,19,F,2023-04-28 01:00:00,673
1064,55,M,2023-04-28 02:00:00,27
1086,22,F,2023-04-28 03:00:00,36
1007,22,F,2023-04-28 04:00:00,545
1076,69,F,2023-04-28 05:00:00,38
1071,39,F,2023-04-28 06:00:00,660
1086,22,F,2023-04-28 07:00:00,667
1042,21,M,2023-04-28 08:00:00,644
1000,26,F,2023-04-28 09:00:00,649
1050,46,F,2023-04-28 10:00:00,889
1023,39,M,2023-04-28 11:00:00,126
1098,44,M,2023-04-28 12:00:00,141
1023,27,F,2023-04-28 13:00:00,298
1016,33,M,2023-04-28 14:00:00,727
1004,59,M,2023-04-28 15:00:00,245
1019,59,M,2023-04-28 16:00:00,51
1020,68,F,2023-04-28 17:00:00,169
1057,27,F,2023-04-28 18:00:00,773
1030,23,M,2023-04-28 19:00:00,700
1099,66,M,2023-04-28 20:00:00,134
1010,22,F,2023-04-28 21:00:00,269
1051,23,F,2023-04-28 22:00:00,285
1014,64,M,2023-04-28 23:00:00,222
1082,42,F,2023-04-29 00:00:00,972
1006,68,F,2023-04-29 01:00:00,482
1027,67,M,2023-04-29 02:00:00,845
1050,21,M,2023-04-29 03:00:00,711
1057,57,F,2023-04-29 04:00:00,579
1004,65,F,2023-04-29 05:00:00,440
1004,49,F,2023-04-29 06:00:00,724
1093,68,M,2023-04-29 07:00:00,89
1095,69,M,2023-04-29 08:00:00,964
1007,52,M,2023-04-29 09:00:00,237
1063,27,M,2023-04-29 10:00:00,911
1009,51,F,2023-04-29 11:00:00,104
1037,53,M,2023-04-29 12:00:00,433
1095,23,M,2023-04-29 13:00:00,982
1091,60,F,2023-04-29 14:00:00,928
1080,63,M,2023-04-29 15:00:00,957
1094,33,F,2023-04-29 16:00:00,525
1007,36,M,2023-04-29 17:00:00,174
1024,51,F,2023-04-29 18:00:00,435
1072,42,F,2023-04-29 19:00:00,821
1065,48,F,2023-04-29 20:00:00,902
1078,66,M,2023-04-29 21:00:00,51
1049,58,F,2023-04-29 22:00:00,806
1066,34,M,2023-04-29 23:00:00,750
1048,64,M,2023-04-30 00:00:00,412
1035,47,M,2023-04-30 01:00:00,764
1067,56,M,2023-04-30 02:00:00,733
1077,48,M,2023-04-30 03:00:00,425
1040,36,M,2023-04-30 04:00:00,309
1088,52,F,2023-04-30 05:00:00,64
1061,46,F,2023-04-30 06:00:00,345
1009,18,M,2023-04-30 07:00:00,910
1020,21,M,2023-04-30 08:00:00,890
1035,45,M,2023-04-30 09:00:00,439
1011,35,M,2023-04-30 10:00:00,981
1090,43,M,2023-04-30 11:00:00,694
1001,57,F,2023-04-30 12:00:00,798
1012,36,F,2023-04-30 13:00:00,343
1052,23,M,2023-04-30 14:00:00,750
1031,18,M,2023-04-30 15:00:00,415
1094,25,F,2023-04-30 16:00:00,39
1015,50,M,2023-04-30 17:00:00,544
1031,68,M,2023-04-30 18:00:00,526
1031,60,M,2023-04-30 19:00:00,584
1097,38,F,2023-04-30 20:00:00,230
1010,41,F,2023-04-30 21:00:00,836
1009,42,M,2023-04-30 22:00:00,999
1014,64,F,2023-04-30 23:00:00,603
1016,60,F,2023-05-01 00:00:00,503
1039,36,M,2023-05-01 01:00:00,763
1017,46,F,2023-05-01 02:00:00,262
1054,27,F,2023-05-01 03:00:00,573
1072,29,F,2023-05-01 04:00:00,330
1024,50,F,2023-05-01 05:00:00,48
1058,24,F,2023-05-01 06:00:00,474
1077,34,F,2023-05-01 07:00:00,780
1088,27,M,2023-05-01 08:00:00,947
1021,48,M,2023-05-01 09:00:00,848
1029,23,M,2023-05-01 10:00:00,420
1083,34,F,2023-05-01 11:00:00,421
1084,67,M,2023-05-01 12:00:00,501
1043,54,F,2023-05-01 13:00:00,447
1031,35,F,2023-05-01 14:00:00,488
1050,43,M,2023-05-01 15:00:00,792
1045,66,F,2023-05-01 16:00:00,958
1020,33,M,2023-05-01 17:00:00,81
1098,25,F,2023-05-01 18:00:00,591
1031,41,M,2023-05-01 19:00:00,229
1093,30,M,2023-05-01 20:00:00,13
1038,46,M,2023-05-01 21:00:00,871
1011,49,M,2023-05-01 22:00:00,922
1046,41,F,2023-05-01 23:00:00,299
1017,33,M,2023-05-02 00:00:00,389
1020,28,F,2023-05-02 01:00:00,911
1012,49,M,2023-05-02 02:00:00,813
1020,23,M,2023-05-02 03:00:00,364
1007,52,M,2023-05-02 04:00:00,752
1045,50,F,2023-05-02 05:00:00,944
1006,35,M,2023-05-02 06:00:00,89
1022,54,M,2023-05-02 07:00:00,75
1095,30,F,2023-05-02 08:00:00,145
1074,27,M,2023-05-02 09:00:00,408
1085,54,F,2023-05-02 10:00:00,712
1021,43,M,2023-05-02 11:00:00,356
1088,63,M,2023-05-02 12:00:00,857
1021,34,M,2023-05-02 13:00:00,970
1091,18,F,2023-05-02 14:00:00,68
1028,42,M,2023-05-02 15:00:00,787
1012,51,M,2023-05-02 16:00:00,528
1081,56,M,2023-05-02 17:00:00,889
1001,27,F,2023-05-02 18:00:00,723
1028,37,F,2023-05-02 19:00:00,853
1084,24,F,2023-05-02 20:00:00,986
1078,33,F,2023-05-02 21:00:00,246
1051,54,F,2023-05-02 22:00:00,789
1026,46,F,2023-05-02 23:00:00,88
1049,29,M,2023-05-03 00:00:00,567
1094,34,M,2023-05-03 01:00:00,764
1078,65,M,2023-05-03 02:00:00,809
1022,37,M,2023-05-03 03:00:00,681
1087,43,M,2023-05-03 04:00:00,124
1043,65,F,2023-05-03 05:00:00,995
1076,36,F,2023-05-03 06:00:00,471
1021,64,F,2023-05-03 07:00:00,635
1042,29,M,2023-05-03 08:00:00,135
1036,38,F,2023-05-03 09:00:00,611
1060,59,M,2023-05-03 10:00:00,582
1096,51,F,2023-05-03 11:00:00,974
1055,24,M,2023-05-03 12:00:00,509
1002,62,F,2023-05-03 13:00:00,838
1062,52,M,2023-05-03 14:00:00,111
1018,32,F,2023-05-03 15:00:00,635
1022,18,M,2023-05-03 16:00:00,183
1028,43,F,2023-05-03 17:00:00,461
1029,52,M,2023-05-03 18:00:00,101
1038,42,M,2023-05-03 19:00:00,704
1024,59,M,2023-05-03 20:00:00,394
1007,32,M,2023-05-03 21:00:00,214
1057,39,F,2023-05-03 22:00:00,372
1015,23,F,2023-05-03 23:00:00,716
1071,69,F,2023-05-04 00:00:00,826
1000,32,M,2023-05-04 01:00:00,507
1004,41,F,2023-05-04 02:00:00,546
1002,38,M,2023-05-04 03:00:00,243
1064,24,F,2023-05-04 04:00:00,25
1003,46,M,2023-05-04 05:00:00,990
1098,49,F,2023-05-04 06:00:00,150
1095,49,M,2023-05-04 07:00:00,957
1063,22,M,2023-05-04 08:00:00,629
1097,21,F,2023-05-04 09:00:00,429
1088,39,F,2023-05-04 10:00:00,465
1009,35,F,2023-05-04 11:00:00,309
1020,52,M,2023-05-04 12:00:00,348
1045,34,M,2023-05-04 13:00:00,312
1090,67,M,2023-05-04 14:00:00,901
1026,67,F,2023-05-04 15:00:00,601
1065,41,M,2023-05-04 16:00:00,85
1040,19,F,2023-05-04 17:00:00,797
1012,30,M,2023-05-04 18:00:00,923
1008,32,F,2023-05-04 19:00:00,959
1035,22,M,2023-05-04 20:00:00,789
1085,20,M,2023-05-04 21:00:00,633
1089,54,F,2023-05-04 22:00:00,930
1057,54,M,2023-05-04 23:00:00,325
1053,54,M,2023-05-05 00:00:00,509
1011,20,F,2023-05-05 01:00:00,84
1080,52,M,2023-05-05 02:00:00,735
1077,69,F,2023-05-05 03:00:00,375
1013,40,F,2023-05-05 04:00:00,555
1033,45,M,2023-05-05 05:00:00,662
1052,47,M,2023-05-05 06:00:00,687
1019,35,M,2023-05-05 07:00:00,405
1074,69,F,2023-05-05 08:00:00,240
1015,53,M,2023-05-05 09:00:00,813
1094,50,F,2023-05-05 10:00:00,37
1069,43,M,2023-05-05 11:00:00,484
1055,65,M,2023-05-05 12:00:00,304
1082,57,F,2023-05-05 13:00:00,854
1057,34,M,2023-05-05 14:00:00,436
1003,57,M,2023-05-05 15:00:00,881
1003,24,M,2023-05-05 16:00:00,100
1019,25,M,2023-05-05 17:00:00,124
1009,48,M,2023-05-05 18:00:00,168
1023,29,F,2023-05-05 19:00:00,267
1098,65,M,2023-05-05 20:00:00,382
1025,48,F,2023-05-05 21:00:00,859
1036,61,M,2023-05-05 22:00:00,99
1084,36,M,2023-05-05 23:00:00,766
1053,27,F,2023-05-06 00:00:00,307
1020,56,M,2023-05-06 01:00:00,40
1073,29,M,2023-05-06 02:00:00,838
1037,37,F,2023-05-06 03:00:00,367
1045,54,F,2023-05-06 04:00:00,833
1003,65,M,2023-05-06 05:00:00,479
1059,58,F,2023-05-06 06:00:00,749
1056,24,F,2023-05-06 07:00:00,860
1044,69,F,2023-05-06 08:00:00,137
1019,31,F,2023-05-06 09:00:00,791
1016,28,M,2023-05-06 10:00:00,279
1070,24,M,2023-05-06 11:00:00,507
1003,46,F,2023-05-06 12:00:00,422
1092,27,M,2023-05-06 13:00:00,218
1013,46,F,2023-05-06 14:00:00,699
1002,26,M,2023-05-06 15:00:00,315
1087,53,M,2023-05-06 16:00:00,200
1079,65,F,2023-05-06 17:00:00,366
1057,27,F,2023-05-06 18:00:00,466
1054,36,M,2023-05-06 19:00:00,458
1003,48,M,2023-05-06 20:00:00,77
1023,34,M,2023-05-06 21:00:00,848
1033,26,F,2023-05-06 22:00:00,788
1029,62,M,2023-05-06 23:00:00,791
1081,50,F,2023-05-07 00:00:00,883
1018,51,F,2023-05-07 01:00:00,476
1030,62,F,2023-05-07 02:00:00,369
1059,41,M,2023-05-07 03:00:00,396
1059,26,F,2023-05-07 04:00:00,137
1018,24,M,2023-05-07 05:00:00,785
1048,33,F,2023-05-07 06:00:00,742
1062,36,M,2023-05-07 07:00:00,763
1082,56,M,2023-05-07 08:00:00,494
1021,23,F,2023-05-07 09:00:00,253
1023,67,F,2023-05-07 10:00:00,948
1075,68,M,2023-05-07 11:00:00,914
1029,28,M,2023-05-07 12:00:00,28
1057,29,F,2023-05-07 13:00:00,405
1030,59,F,2023-05-07 14:00:00,676
1099,30,M,2023-05-07 15:00:00,238
1063,29,M,2023-05-07 16:00:00,377
1018,38,F,2023-05-07 17:00:00,67
1047,27,M,2023-05-07 18:00:00,290
1044,37,F,2023-05-07 19:00:00,566
1099,67,F,2023-05-07 20:00:00,111
1093,53,F,2023-05-07 21:00:00,57
1054,45,F,2023-05-07 22:00:00,571
1054,41,M,2023-05-07 23:00:00,602
1096,22,F,2023-05-08 00:00:00,821
1017,54,F,2023-05-08 01:00:00,68
1062,29,M,2023-05-08 02:00:00,170
1091,52,M,2023-05-08 03:00:00,112
1046,57,F,2023-05-08 04:00:00,855
1074,19,F,2023-05-08 05:00:00,421
1056,67,F,2023-05-08 06:00:00,795
1044,58,F,2023-05-08 07:00:00,192
1032,62,F,2023-05-08 08:00:00,426
1016,56,F,2023-05-08 09:00:00,125
1069,59,M,2023-05-08 10:00:00,883
1003,26,M,2023-05-08 11:00:00,408
1019,39,F,2023-05-08 12:00:00,966
1046,64,M,2023-05-08 13:00:00,788
1090,22,M,2023-05-08 14:00:00,685
1014,29,F,2023-05-08 15:00:00,664
1069,18,M,2023-05-08 16:00:00,446
1046,61,M,2023-05-08 17:00:00,327
1077,39,F,2023-05-08 18:00:00,825
1074,55,F,2023-05-08 19:00:00,615
1008,68,F,2023-05-08 20:00:00,259
1089,36,M,2023-05-08 21:00:00,920
1015,33,F,2023-05-08 22:00:00,456
1068,48,M,2023-05-08 23:00:00,506
1060,68,F,2023-05-09 00:00:00,352
