transaction_id,product_id,quantity,transaction_date,customer_id,total_amount
29111,151,8,2023-01-21 05:10:00,1044,184
29112,183,5,2023-01-21 05:11:00,1075,455
29113,140,13,2023-01-21 05:12:00,1021,936
29114,147,11,2023-01-21 05:13:00,1094,517
29115,190,11,2023-01-21 05:14:00,1027,979
29116,138,14,2023-01-21 05:15:00,1042,728
29117,112,1,2023-01-21 05:16:00,1099,65
29118,103,18,2023-01-21 05:17:00,1015,1422
29119,195,13,2023-01-21 05:18:00,1053,689
29120,197,19,2023-01-21 05:19:00,1046,627
29121,142,4,2023-01-21 05:20:00,1001,336
29122,180,1,2023-01-21 05:21:00,1014,28
29123,187,16,2023-01-21 05:22:00,1072,1520
29124,192,4,2023-01-21 05:23:00,1056,388
29125,145,7,2023-01-21 05:24:00,1067,161
29126,191,10,2023-01-21 05:25:00,1073,640
29127,146,2,2023-01-21 05:26:00,1098,74
29128,185,6,2023-01-21 05:27:00,1021,378
29129,191,9,2023-01-21 05:28:00,1099,522
29130,152,7,2023-01-21 05:29:00,1066,252
29131,124,7,2023-01-21 05:30:00,1091,98
29132,140,19,2023-01-21 05:31:00,1052,1140
29133,102,7,2023-01-21 05:32:00,1071,623
29134,176,16,2023-01-21 05:33:00,1024,1504
29135,194,18,2023-01-21 05:34:00,1056,1710
29136,112,7,2023-01-21 05:35:00,1012,546
29137,117,16,2023-01-21 05:36:00,1037,1280
29138,136,17,2023-01-21 05:37:00,1077,1598
29139,142,1,2023-01-21 05:38:00,1048,14
29140,133,12,2023-01-21 05:39:00,1064,828
29141,180,2,2023-01-21 05:40:00,1015,180
29142,154,9,2023-01-21 05:41:00,1063,162
29143,151,19,2023-01-21 05:42:00,1080,760
29144,184,1,2023-01-21 05:43:00,1024,24
29145,135,12,2023-01-21 05:44:00,1055,900
29146,153,14,2023-01-21 05:45:00,1078,714
29147,158,13,2023-01-21 05:46:00,1047,286
29148,151,10,2023-01-21 05:47:00,1074,720
29149,118,1,2023-01-21 05:48:00,1012,65
29150,111,9,2023-01-21 05:49:00,1049,828
29151,191,15,2023-01-21 05:50:00,1002,525
29152,110,16,2023-01-21 05:51:00,1027,528
29153,147,12,2023-01-21 05:52:00,1036,528
29154,191,18,2023-01-21 05:53:00,1089,1746
29155,198,4,2023-01-21 05:54:00,1059,232
29156,178,15,2023-01-21 05:55:00,1093,555
29157,115,16,2023-01-21 05:56:00,1042,1312
29158,170,13,2023-01-21 05:57:00,1078,1118
29159,146,19,2023-01-21 05:58:00,1022,722
29160,166,12,2023-01-21 05:59:00,1069,324
29161,130,10,2023-01-21 06:00:00,1094,390
29162,175,3,2023-01-21 06:01:00,1021,48
29163,107,13,2023-01-21 06:02:00,1051,1066
29164,188,12,2023-01-21 06:03:00,1081,852
29165,160,10,2023-01-21 06:04:00,1069,180
29166,143,15,2023-01-21 06:05:00,1002,675
29167,149,17,2023-01-21 06:06:00,1044,306
29168,134,5,2023-01-21 06:07:00,1011,275
29169,175,4,2023-01-21 06:08:00,1055,384
29170,160,13,2023-01-21 06:09:00,1050,1040
29171,184,14,2023-01-21 06:10:00,1035,574
29172,189,16,2023-01-21 06:11:00,1034,1216
29173,154,3,2023-01-21 06:12:00,1081,222
29174,165,7,2023-01-21 06:13:00,1076,693
29175,113,16,2023-01-21 06:14:00,1054,1344
29176,103,5,2023-01-21 06:15:00,1084,235
29177,116,11,2023-01-21 06:16:00,1053,891
29178,168,7,2023-01-21 06:17:00,1040,574
29179,123,12,2023-01-21 06:18:00,1010,1128
29180,148,10,2023-01-21 06:19:00,1032,890
29181,154,14,2023-01-21 06:20:00,1044,1036
29182,170,19,2023-01-21 06:21:00,1026,722
29183,122,10,2023-01-21 06:22:00,1082,610
29184,180,16,2023-01-21 06:23:00,1074,640
29185,111,4,2023-01-21 06:24:00,1056,396
29186,110,6,2023-01-21 06:25:00,1032,282
29187,174,6,2023-01-21 06:26:00,1056,132
29188,197,19,2023-01-21 06:27:00,1070,1007
29189,128,18,2023-01-21 06:28:00,1022,630
29190,161,3,2023-01-21 06:29:00,1065,237
29191,152,8,2023-01-21 06:30:00,1036,640
29192,147,17,2023-01-21 06:31:00,1039,629
29193,199,3,2023-01-21 06:32:00,1000,213
29194,190,6,2023-01-21 06:33:00,1080,516
29195,185,13,2023-01-21 06:34:00,1057,1157
29196,165,16,2023-01-21 06:35:00,1069,960
29197,199,13,2023-01-21 06:36:00,1061,169
29198,147,11,2023-01-21 06:37:00,1085,275
29199,193,8,2023-01-21 06:38:00,1029,720
29200,158,4,2023-01-21 06:39:00,1035,92
29201,170,11,2023-01-21 06:40:00,1035,847
29202,156,13,2023-01-21 06:41:00,1074,338
29203,175,14,2023-01-21 06:42:00,1064,1246
29204,102,19,2023-01-21 06:43:00,1096,1007
29205,180,2,2023-01-21 06:44:00,1090,92
29206,131,19,2023-01-21 06:45:00,1045,1824
29207,107,16,2023-01-21 06:46:00,1038,1136
29208,186,10,2023-01-21 06:47:00,1015,980
29209,129,11,2023-01-21 06:48:00,1080,506
29210,114,17,2023-01-21 06:49:00,1090,1513
29211,173,19,2023-01-21 06:50:00,1083,1691
29212,154,17,2023-01-21 06:51:00,1038,1139
29213,137,14,2023-01-21 06:52:00,1032,1344
29214,114,15,2023-01-21 06:53:00,1009,840
29215,129,6,2023-01-21 06:54:00,1038,366
29216,145,10,2023-01-21 06:55:00,1005,850
29217,163,7,2023-01-21 06:56:00,1061,301
29218,125,18,2023-01-21 06:57:00,1034,828
29219,177,4,2023-01-21 06:58:00,1090,108
29220,166,16,2023-01-21 06:59:00,1004,1344
29221,135,11,2023-01-21 07:00:00,1012,605
29222,189,11,2023-01-21 07:01:00,1016,990
29223,177,8,2023-01-21 07:02:00,1057,200
29224,130,8,2023-01-21 07:03:00,1022,192
29225,177,13,2023-01-21 07:04:00,1079,169
29226,139,7,2023-01-21 07:05:00,1074,266
29227,173,11,2023-01-21 07:06:00,1061,726
29228,172,6,2023-01-21 07:07:00,1040,546
29229,145,9,2023-01-21 07:08:00,1070,216
29230,141,5,2023-01-21 07:09:00,1042,195
29231,117,19,2023-01-21 07:10:00,1068,1463
29232,199,18,2023-01-21 07:11:00,1033,450
29233,135,10,2023-01-21 07:12:00,1093,350
29234,175,19,2023-01-21 07:13:00,1068,1045
29235,149,4,2023-01-21 07:14:00,1036,188
29236,160,17,2023-01-21 07:15:00,1008,833
29237,139,2,2023-01-21 07:16:00,1002,120
29238,102,5,2023-01-21 07:17:00,1090,305
29239,181,6,2023-01-21 07:18:00,1047,576
29240,106,6,2023-01-21 07:19:00,1079,258
29241,130,3,2023-01-21 07:20:00,1024,81
29242,164,4,2023-01-21 07:21:00,1038,388
29243,194,15,2023-01-21 07:22:00,1024,345
29244,163,9,2023-01-21 07:23:00,1018,441
29245,176,1,2023-01-21 07:24:00,1056,93
29246,192,16,2023-01-21 07:25:00,1089,816
29247,102,8,2023-01-21 07:26:00,1022,544
29248,192,4,2023-01-21 07:27:00,1097,192
29249,134,4,2023-01-21 07:28:00,1063,124
29250,114,11,2023-01-21 07:29:00,1070,198
29251,120,18,2023-01-21 07:30:00,1054,756
29252,161,18,2023-01-21 07:31:00,1009,396
29253,182,12,2023-01-21 07:32:00,1063,264
29254,127,5,2023-01-21 07:33:00,1048,90
29255,103,7,2023-01-21 07:34:00,1047,84
29256,112,15,2023-01-21 07:35:00,1081,315
29257,178,17,2023-01-21 07:36:00,1013,731
29258,150,16,2023-01-21 07:37:00,1029,1104
29259,147,9,2023-01-21 07:38:00,1094,486
29260,138,13,2023-01-21 07:39:00,1063,520
29261,195,4,2023-01-21 07:40:00,1059,372
29262,166,11,2023-01-21 07:41:00,1017,979
29263,193,14,2023-01-21 07:42:00,1009,1050
29264,157,15,2023-01-21 07:43:00,1059,600
29265,183,8,2023-01-21 07:44:00,1066,584
29266,101,6,2023-01-21 07:45:00,1003,582
29267,124,4,2023-01-21 07:46:00,1033,356
29268,110,10,2023-01-21 07:47:00,1071,360
29269,100,10,2023-01-21 07:48:00,1052,240
29270,147,7,2023-01-21 07:49:00,1039,595
29271,147,5,2023-01-21 07:50:00,1001,325
29272,109,7,2023-01-21 07:51:00,1062,623
29273,180,15,2023-01-21 07:52:00,1033,1245
29274,129,17,2023-01-21 07:53:00,1068,1292
29275,134,18,2023-01-21 07:54:00,1053,1386
29276,118,2,2023-01-21 07:55:00,1070,104
29277,152,13,2023-01-21 07:56:00,1055,325
29278,133,18,2023-01-21 07:57:00,1063,1728
29279,131,8,2023-01-21 07:58:00,1076,336
29280,175,11,2023-01-21 07:59:00,1082,473
29281,180,12,2023-01-21 08:00:00,1009,948
29282,105,17,2023-01-21 08:01:00,1029,1598
29283,112,4,2023-01-21 08:02:00,1012,120
29284,185,4,2023-01-21 08:03:00,1015,236
29285,174,17,2023-01-21 08:04:00,1017,340
29286,163,10,2023-01-21 08:05:00,1089,350
29287,106,16,2023-01-21 08:06:00,1068,1264
29288,144,15,2023-01-21 08:07:00,1023,1080
29289,144,2,2023-01-21 08:08:00,1017,98
29290,184,14,2023-01-21 08:09:00,1096,196
29291,164,17,2023-01-21 08:10:00,1038,1445
29292,193,8,2023-01-21 08:11:00,1099,224
29293,118,8,2023-01-21 08:12:00,1010,328
29294,146,14,2023-01-21 08:13:00,1071,336
29295,145,5,2023-01-21 08:14:00,1033,340
29296,128,10,2023-01-21 08:15:00,1023,570
29297,198,18,2023-01-21 08:16:00,1080,1512
29298,183,1,2023-01-21 08:17:00,1019,25
29299,199,2,2023-01-21 08:18:00,1074,158
29300,160,7,2023-01-21 08:19:00,1088,427
29301,164,6,2023-01-21 08:20:00,1059,336
29302,122,7,2023-01-21 08:21:00,1029,294
29303,194,15,2023-01-21 08:22:00,1050,1050
29304,150,10,2023-01-21 08:23:00,1000,520
29305,162,14,2023-01-21 08:24:00,1006,154
29306,198,3,2023-01-21 08:25:00,1090,216
29307,121,3,2023-01-21 08:26:00,1068,189
29308,170,9,2023-01-21 08:27:00,1095,234
29309,132,8,2023-01-21 08:28:00,1005,208
29310,199,7,2023-01-21 08:29:00,1018,539
29311,143,14,2023-01-21 08:30:00,1033,882
29312,106,4,2023-01-21 08:31:00,1022,176
29313,190,18,2023-01-21 08:32:00,1051,1062
29314,101,15,2023-01-21 08:33:00,1008,1455
29315,116,6,2023-01-21 08:34:00,1035,504
29316,164,6,2023-01-21 08:35:00,1078,342
29317,157,2,2023-01-21 08:36:00,1032,60
29318,129,15,2023-01-21 08:37:00,1011,375
29319,185,6,2023-01-21 08:38:00,1026,390
29320,191,11,2023-01-21 08:39:00,1010,297
29321,196,16,2023-01-21 08:40:00,1041,240
29322,125,16,2023-01-21 08:41:00,1060,400
29323,134,12,2023-01-21 08:42:00,1063,600
29324,162,6,2023-01-21 08:43:00,1049,288
29325,174,7,2023-01-21 08:44:00,1005,616
29326,170,12,2023-01-21 08:45:00,1026,864
29327,127,19,2023-01-21 08:46:00,1034,722
29328,124,5,2023-01-21 08:47:00,1041,185
29329,160,4,2023-01-21 08:48:00,1071,208
29330,130,14,2023-01-21 08:49:00,1004,938
29331,153,10,2023-01-21 08:50:00,1068,420
29332,166,7,2023-01-21 08:51:00,1008,609
29333,196,5,2023-01-21 08:52:00,1045,295
29334,150,3,2023-01-21 08:53:00,1078,147
29335,157,2,2023-01-21 08:54:00,1082,118
29336,133,3,2023-01-21 08:55:00,1010,120
29337,158,5,2023-01-21 08:56:00,1064,460
29338,120,15,2023-01-21 08:57:00,1079,705
29339,155,1,2023-01-21 08:58:00,1042,76
29340,136,16,2023-01-21 08:59:00,1037,992
29341,163,15,2023-01-21 09:00:00,1061,315
29342,118,3,2023-01-21 09:01:00,1057,225
29343,184,9,2023-01-21 09:02:00,1066,756
29344,177,4,2023-01-21 09:03:00,1093,140
29345,173,13,2023-01-21 09:04:00,1037,1001
29346,152,10,2023-01-21 09:05:00,1079,960
29347,170,14,2023-01-21 09:06:00,1053,1288
29348,192,15,2023-01-21 09:07:00,1040,1395
29349,162,13,2023-01-21 09:08:00,1009,1261
29350,161,2,2023-01-21 09:09:00,1077,76
29351,171,18,2023-01-21 09:10:00,1014,990
29352,176,11,2023-01-21 09:11:00,1058,352
29353,118,9,2023-01-21 09:12:00,1079,423
29354,174,9,2023-01-21 09:13:00,1043,90
29355,101,15,2023-01-21 09:14:00,1090,1485
29356,105,13,2023-01-21 09:15:00,1075,364
29357,128,18,2023-01-21 09:16:00,1028,198
29358,140,1,2023-01-21 09:17:00,1058,24
29359,150,17,2023-01-21 09:18:00,1086,493
29360,104,12,2023-01-21 09:19:00,1076,516
29361,140,19,2023-01-21 09:20:00,1052,741
29362,161,1,2023-01-21 09:21:00,1000,11
29363,129,4,2023-01-21 09:22:00,1010,184
29364,161,19,2023-01-21 09:23:00,1076,1387
29365,199,7,2023-01-21 09:24:00,1057,126
29366,126,11,2023-01-21 09:25:00,1072,330
29367,149,16,2023-01-21 09:26:00,1023,832
29368,181,14,2023-01-21 09:27:00,1061,630
29369,151,19,2023-01-21 09:28:00,1066,1387
29370,148,5,2023-01-21 09:29:00,1028,425
29371,161,12,2023-01-21 09:30:00,1004,336
29372,199,13,2023-01-21 09:31:00,1044,884
29373,159,11,2023-01-21 09:32:00,1052,352
29374,179,1,2023-01-21 09:33:00,1022,15
29375,153,3,2023-01-21 09:34:00,1016,108
29376,104,18,2023-01-21 09:35:00,1015,1008
29377,108,1,2023-01-21 09:36:00,1025,76
29378,133,5,2023-01-21 09:37:00,1011,320
29379,197,1,2023-01-21 09:38:00,1012,95
29380,135,2,2023-01-21 09:39:00,1006,126
29381,194,1,2023-01-21 09:40:00,1026,68
29382,119,8,2023-01-21 09:41:00,1044,664
29383,180,13,2023-01-21 09:42:00,1053,156
29384,183,1,2023-01-21 09:43:00,1040,90
29385,191,7,2023-01-21 09:44:00,1041,294
29386,184,3,2023-01-21 09:45:00,1034,78
29387,182,19,2023-01-21 09:46:00,1000,1653
29388,162,2,2023-01-21 09:47:00,1010,172
29389,166,2,2023-01-21 09:48:00,1031,138
29390,129,6,2023-01-21 09:49:00,1001,138
29391,168,3,2023-01-21 09:50:00,1041,51
29392,169,10,2023-01-21 09:51:00,1000,390
29393,102,4,2023-01-21 09:52:00,1089,340
29394,148,2,2023-01-21 09:53:00,1025,198
29395,141,7,2023-01-21 09:54:00,1090,623
29396,123,1,2023-01-21 09:55:00,1084,84
29397,143,9,2023-01-21 09:56:00,1099,108
29398,100,1,2023-01-21 09:57:00,1044,39
29399,153,1,2023-01-21 09:58:00,1045,40
29400,151,7,2023-01-21 09:59:00,1054,238
29401,135,9,2023-01-21 10:00:00,1017,891
29402,178,16,2023-01-21 10:01:00,1052,944
29403,137,18,2023-01-21 10:02:00,1097,1008
29404,143,19,2023-01-21 10:03:00,1022,513
29405,181,14,2023-01-21 10:04:00,1043,980
29406,186,14,2023-01-21 10:05:00,1066,1302
29407,146,5,2023-01-21 10:06:00,1050,170
29408,128,6,2023-01-21 10:07:00,1091,342
29409,150,19,2023-01-21 10:08:00,1062,1881
29410,140,6,2023-01-21 10:09:00,1081,408
29411,185,5,2023-01-21 10:10:00,1027,275
29412,163,11,2023-01-21 10:11:00,1035,352
29413,187,7,2023-01-21 10:12:00,1003,245
29414,147,10,2023-01-21 10:13:00,1022,260
29415,176,18,2023-01-21 10:14:00,1057,1476
29416,196,8,2023-01-21 10:15:00,1074,720
29417,121,1,2023-01-21 10:16:00,1031,73
29418,198,15,2023-01-21 10:17:00,1017,1380
29419,116,11,2023-01-21 10:18:00,1085,759
29420,185,18,2023-01-21 10:19:00,1072,828
29421,104,3,2023-01-21 10:20:00,1012,147
29422,160,19,2023-01-21 10:21:00,1019,988
29423,188,13,2023-01-21 10:22:00,1048,260
29424,105,19,2023-01-21 10:23:00,1061,1083
29425,152,11,2023-01-21 10:24:00,1055,242
29426,180,5,2023-01-21 10:25:00,1021,95
29427,194,13,2023-01-21 10:26:00,1029,1248
29428,116,3,2023-01-21 10:27:00,1072,120
29429,158,17,2023-01-21 10:28:00,1051,476
29430,196,3,2023-01-21 10:29:00,1062,249
29431,138,4,2023-01-21 10:30:00,1047,312
29432,153,1,2023-01-21 10:31:00,1041,34
29433,147,7,2023-01-21 10:32:00,1024,525
29434,136,14,2023-01-21 10:33:00,1002,1344
29435,147,11,2023-01-21 10:34:00,1004,649
29436,167,19,2023-01-21 10:35:00,1098,1026
29437,177,13,2023-01-21 10:36:00,1029,1105
29438,176,8,2023-01-21 10:37:00,1032,136
29439,126,5,2023-01-21 10:38:00,1086,465
29440,187,18,2023-01-21 10:39:00,1041,468
29441,126,14,2023-01-21 10:40:00,1031,1050
29442,171,17,2023-01-21 10:41:00,1099,1666
29443,162,12,2023-01-21 10:42:00,1085,900
29444,151,8,2023-01-21 10:43:00,1030,744
29445,146,3,2023-01-21 10:44:00,1026,279
29446,120,6,2023-01-21 10:45:00,1076,450
29447,156,12,2023-01-21 10:46:00,1060,1164
29448,174,17,2023-01-21 10:47:00,1014,1394
29449,194,4,2023-01-21 10:48:00,1059,320
29450,190,2,2023-01-21 10:49:00,1087,60
29451,141,1,2023-01-21 10:50:00,1027,60
29452,147,19,2023-01-21 10:51:00,1096,779
29453,126,18,2023-01-21 10:52:00,1066,360
29454,171,2,2023-01-21 10:53:00,1005,100
29455,132,7,2023-01-21 10:54:00,1036,245
29456,175,11,2023-01-21 10:55:00,1005,264
29457,134,12,2023-01-21 10:56:00,1065,408
29458,197,19,2023-01-21 10:57:00,1040,247
29459,115,6,2023-01-21 10:58:00,1034,546
29460,135,9,2023-01-21 10:59:00,1000,495
29461,165,16,2023-01-21 11:00:00,1022,1520
29462,175,19,2023-01-21 11:01:00,1041,1387
29463,190,15,2023-01-21 11:02:00,1093,1245
29464,155,2,2023-01-21 11:03:00,1097,36
29465,116,14,2023-01-21 11:04:00,1059,406
29466,119,18,2023-01-21 11:05:00,1038,972
29467,184,5,2023-01-21 11:06:00,1097,320
29468,193,6,2023-01-21 11:07:00,1096,318
29469,183,6,2023-01-21 11:08:00,1079,546
29470,107,12,2023-01-21 11:09:00,1028,1116
29471,117,5,2023-01-21 11:10:00,1015,225
29472,117,7,2023-01-21 11:11:00,1074,315
29473,117,2,2023-01-21 11:12:00,1008,20
29474,101,9,2023-01-21 11:13:00,1082,567
29475,175,5,2023-01-21 11:14:00,1038,155
29476,195,9,2023-01-21 11:15:00,1078,783
29477,171,19,2023-01-21 11:16:00,1005,608
29478,150,7,2023-01-21 11:17:00,1052,490
29479,109,12,2023-01-21 11:18:00,1038,1140
29480,174,8,2023-01-21 11:19:00,1067,752
29481,113,12,2023-01-21 11:20:00,1048,1128
29482,125,5,2023-01-21 11:21:00,1068,210
29483,146,16,2023-01-21 11:22:00,1071,1104
29484,129,9,2023-01-21 11:23:00,1060,702
29485,155,3,2023-01-21 11:24:00,1065,261
29486,141,8,2023-01-21 11:25:00,1099,768
29487,103,11,2023-01-21 11:26:00,1083,825
29488,110,18,2023-01-21 11:27:00,1082,1476
29489,123,10,2023-01-21 11:28:00,1070,810
29490,185,1,2023-01-21 11:29:00,1031,24
29491,166,15,2023-01-21 11:30:00,1041,795
29492,136,10,2023-01-21 11:31:00,1023,760
29493,101,12,2023-01-21 11:32:00,1029,876
29494,111,19,2023-01-21 11:33:00,1098,779
29495,120,3,2023-01-21 11:34:00,1043,141
29496,168,1,2023-01-21 11:35:00,1071,39
29497,170,3,2023-01-21 11:36:00,1054,243
29498,163,1,2023-01-21 11:37:00,1036,99
29499,167,4,2023-01-21 11:38:00,1017,176
29500,142,10,2023-01-21 11:39:00,1068,930
29501,153,15,2023-01-21 11:40:00,1009,360
29502,199,9,2023-01-21 11:41:00,1034,387
29503,161,14,2023-01-21 11:42:00,1027,868
29504,185,17,2023-01-21 11:43:00,1012,1479
29505,192,1,2023-01-21 11:44:00,1060,64
29506,172,12,2023-01-21 11:45:00,1056,876
29507,189,19,2023-01-21 11:46:00,1043,1197
29508,111,5,2023-01-21 11:47:00,1099,350
29509,100,16,2023-01-21 11:48:00,1076,1504
29510,171,9,2023-01-21 11:49:00,1086,792
29511,132,14,2023-01-21 11:50:00,1041,700
29512,163,9,2023-01-21 11:51:00,1064,639
29513,167,14,2023-01-21 11:52:00,1090,252
29514,113,14,2023-01-21 11:53:00,1020,266
29515,192,7,2023-01-21 11:54:00,1011,343
29516,113,9,2023-01-21 11:55:00,1072,477
29517,108,12,2023-01-21 11:56:00,1070,972
29518,172,9,2023-01-21 11:57:00,1069,621
29519,125,14,2023-01-21 11:58:00,1090,1022
29520,148,19,2023-01-21 11:59:00,1049,1235
29521,116,2,2023-01-21 12:00:00,1020,46
29522,167,10,2023-01-21 12:01:00,1090,610
29523,159,15,2023-01-21 12:02:00,1058,720
29524,102,16,2023-01-21 12:03:00,1025,464
29525,192,15,2023-01-21 12:04:00,1095,510
29526,124,5,2023-01-21 12:05:00,1019,75
29527,120,5,2023-01-21 12:06:00,1051,200
29528,111,2,2023-01-21 12:07:00,1065,22
29529,153,10,2023-01-21 12:08:00,1077,270
29530,100,4,2023-01-21 12:09:00,1071,316
29531,100,1,2023-01-21 12:10:00,1089,74
29532,144,12,2023-01-21 12:11:00,1086,648
29533,145,1,2023-01-21 12:12:00,1088,23
29534,147,9,2023-01-21 12:13:00,1036,297
29535,106,9,2023-01-21 12:14:00,1019,693
29536,109,16,2023-01-21 12:15:00,1021,1184
29537,114,1,2023-01-21 12:16:00,1057,72
29538,139,19,2023-01-21 12:17:00,1042,1102
29539,110,1,2023-01-21 12:18:00,1098,74
29540,155,5,2023-01-21 12:19:00,1011,270
29541,145,19,2023-01-21 12:20:00,1014,304
29542,144,9,2023-01-21 12:21:00,1042,621
29543,186,19,2023-01-21 12:22:00,1042,1102
29544,112,14,2023-01-21 12:23:00,1025,1120
29545,126,18,2023-01-21 12:24:00,1047,414
29546,180,4,2023-01-21 12:25:00,1091,240
29547,149,4,2023-01-21 12:26:00,1007,108
29548,160,16,2023-01-21 12:27:00,1059,928
29549,112,13,2023-01-21 12:28:00,1000,286
29550,111,3,2023-01-21 12:29:00,1096,255
29551,128,18,2023-01-21 12:30:00,1064,1116
29552,184,4,2023-01-21 12:31:00,1037,192
29553,183,5,2023-01-21 12:32:00,1000,280
29554,119,19,2023-01-21 12:33:00,1008,1767
29555,130,14,2023-01-21 12:34:00,1062,518
29556,107,18,2023-01-21 12:35:00,1041,1512
29557,123,16,2023-01-21 12:36:00,1078,1088
29558,174,5,2023-01-21 12:37:00,1040,475
29559,138,8,2023-01-21 12:38:00,1029,504
29560,132,19,2023-01-21 12:39:00,1076,1748
29561,141,18,2023-01-21 12:40:00,1045,1044
29562,114,5,2023-01-21 12:41:00,1046,305
29563,167,14,2023-01-21 12:42:00,1067,336
29564,164,10,2023-01-21 12:43:00,1011,100
29565,131,5,2023-01-21 12:44:00,1038,185
29566,110,13,2023-01-21 12:45:00,1046,858
29567,193,12,2023-01-21 12:46:00,1084,792
29568,136,18,2023-01-21 12:47:00,1097,198
29569,118,11,2023-01-21 12:48:00,1084,715
29570,150,1,2023-01-21 12:49:00,1062,94
29571,199,2,2023-01-21 12:50:00,1026,148
29572,133,2,2023-01-21 12:51:00,1037,122
29573,170,13,2023-01-21 12:52:00,1036,897
29574,159,9,2023-01-21 12:53:00,1064,324
29575,183,16,2023-01-21 12:54:00,1093,576
29576,152,16,2023-01-21 12:55:00,1073,320
29577,111,9,2023-01-21 12:56:00,1018,612
29578,161,7,2023-01-21 12:57:00,1007,693
29579,195,8,2023-01-21 12:58:00,1065,336
29580,165,10,2023-01-21 12:59:00,1012,580
29581,185,13,2023-01-21 13:00:00,1056,130
29582,147,11,2023-01-21 13:01:00,1067,231
29583,139,14,2023-01-21 13:02:00,1098,1008
29584,123,5,2023-01-21 13:03:00,1055,390
29585,149,18,2023-01-21 13:04:00,1096,1746
29586,194,16,2023-01-21 13:05:00,1056,976
29587,167,6,2023-01-21 13:06:00,1073,246
29588,187,12,2023-01-21 13:07:00,1069,348
29589,142,13,2023-01-21 13:08:00,1016,1274
29590,116,2,2023-01-21 13:09:00,1062,88
29591,182,17,2023-01-21 13:10:00,1099,1683
29592,154,4,2023-01-21 13:11:00,1019,276
29593,133,1,2023-01-21 13:12:00,1056,81
29594,196,18,2023-01-21 13:13:00,1022,756
29595,169,12,2023-01-21 13:14:00,1088,1092
29596,159,6,2023-01-21 13:15:00,1056,342
29597,150,11,2023-01-21 13:16:00,1089,517
29598,199,9,2023-01-21 13:17:00,1093,180
29599,176,8,2023-01-21 13:18:00,1057,536
29600,172,17,2023-01-21 13:19:00,1097,1054
29601,134,5,2023-01-21 13:20:00,1072,445
29602,133,4,2023-01-21 13:21:00,1005,336
29603,115,5,2023-01-21 13:22:00,1005,200
29604,181,15,2023-01-21 13:23:00,1004,1365
29605,117,6,2023-01-21 13:24:00,1002,126
29606,137,5,2023-01-21 13:25:00,1036,135
29607,142,13,2023-01-21 13:26:00,1043,572
29608,131,19,2023-01-21 13:27:00,1041,1159
29609,106,3,2023-01-21 13:28:00,1048,54
29610,186,8,2023-01-21 13:29:00,1025,536
29611,186,14,2023-01-21 13:30:00,1099,714
29612,145,15,2023-01-21 13:31:00,1081,1320
29613,160,8,2023-01-21 13:32:00,1081,760
29614,117,8,2023-01-21 13:33:00,1029,632
29615,170,13,2023-01-21 13:34:00,1048,1014
29616,139,5,2023-01-21 13:35:00,1016,235
29617,187,13,2023-01-21 13:36:00,1082,1040
29618,177,12,2023-01-21 13:37:00,1077,840
29619,149,11,2023-01-21 13:38:00,1088,473
29620,104,15,2023-01-21 13:39:00,1015,465
29621,153,15,2023-01-21 13:40:00,1024,225
29622,185,11,2023-01-21 13:41:00,1021,858
29623,157,9,2023-01-21 13:42:00,1031,414
29624,121,17,2023-01-21 13:43:00,1011,1513
29625,173,3,2023-01-21 13:44:00,1026,240
29626,189,1,2023-01-21 13:45:00,1042,49
29627,178,14,2023-01-21 13:46:00,1014,462
29628,137,7,2023-01-21 13:47:00,1030,301
29629,148,19,2023-01-21 13:48:00,1018,1178
29630,100,19,2023-01-21 13:49:00,1092,380
29631,177,1,2023-01-21 13:50:00,1093,71
29632,135,8,2023-01-21 13:51:00,1089,192
29633,194,17,2023-01-21 13:52:00,1088,1207
29634,127,7,2023-01-21 13:53:00,1030,140
29635,197,3,2023-01-21 13:54:00,1001,234
29636,134,16,2023-01-21 13:55:00,1030,400
29637,159,5,2023-01-21 13:56:00,1077,495
29638,161,9,2023-01-21 13:57:00,1015,207
29639,186,3,2023-01-21 13:58:00,1030,42
29640,145,12,2023-01-21 13:59:00,1006,480
29641,182,18,2023-01-21 14:00:00,1059,1026
29642,181,12,2023-01-21 14:01:00,1024,468
29643,178,8,2023-01-21 14:02:00,1021,384
29644,160,2,2023-01-21 14:03:00,1011,58
29645,164,6,2023-01-21 14:04:00,1070,186
29646,188,15,2023-01-21 14:05:00,1004,1005
29647,125,2,2023-01-21 14:06:00,1024,176
29648,134,11,2023-01-21 14:07:00,1034,924
29649,156,1,2023-01-21 14:08:00,1043,12
29650,178,13,2023-01-21 14:09:00,1081,689
29651,162,11,2023-01-21 14:10:00,1082,407
29652,103,15,2023-01-21 14:11:00,1095,960
29653,178,12,2023-01-21 14:12:00,1099,780
29654,141,18,2023-01-21 14:13:00,1076,504
29655,144,12,2023-01-21 14:14:00,1061,660
29656,138,17,2023-01-21 14:15:00,1005,1428
29657,164,19,2023-01-21 14:16:00,1049,627
29658,121,6,2023-01-21 14:17:00,1040,150
29659,110,4,2023-01-21 14:18:00,1069,176
29660,136,16,2023-01-21 14:19:00,1001,640
29661,189,14,2023-01-21 14:20:00,1007,1288
29662,150,2,2023-01-21 14:21:00,1028,100
29663,190,10,2023-01-21 14:22:00,1094,140
29664,157,11,2023-01-21 14:23:00,1065,935
