customer_id,age,gender,purchase_date,amount
1068,35,F,2025-09-26 04:00:00,387
1019,69,F,2025-09-26 05:00:00,736
1068,26,F,2025-09-26 06:00:00,186
1035,65,M,2025-09-26 07:00:00,545
1092,37,M,2025-09-26 08:00:00,649
1097,41,F,2025-09-26 09:00:00,739
1057,34,M,2025-09-26 10:00:00,473
1047,62,F,2025-09-26 11:00:00,351
1081,29,M,2025-09-26 12:00:00,803
1001,50,M,2025-09-26 13:00:00,631
1079,23,F,2025-09-26 14:00:00,215
1028,47,M,2025-09-26 15:00:00,310
1096,23,M,2025-09-26 16:00:00,657
1015,65,M,2025-09-26 17:00:00,418
1034,40,M,2025-09-26 18:00:00,940
1061,63,M,2025-09-26 19:00:00,818
1080,24,F,2025-09-26 20:00:00,332
1003,43,M,2025-09-26 21:00:00,157
1067,20,M,2025-09-26 22:00:00,315
1050,42,F,2025-09-26 23:00:00,360
1088,20,F,2025-09-27 00:00:00,507
1032,32,F,2025-09-27 01:00:00,258
1077,56,F,2025-09-27 02:00:00,395
1023,21,M,2025-09-27 03:00:00,726
1074,55,M,2025-09-27 04:00:00,701
1024,62,M,2025-09-27 05:00:00,466
1027,38,F,2025-09-27 06:00:00,608
1006,47,F,2025-09-27 07:00:00,586
1035,24,M,2025-09-27 08:00:00,28
1009,30,F,2025-09-27 09:00:00,819
1035,67,M,2025-09-27 10:00:00,147
1094,60,F,2025-09-27 11:00:00,486
1082,24,F,2025-09-27 12:00:00,476
1017,40,M,2025-09-27 13:00:00,221
1005,61,F,2025-09-27 14:00:00,572
1091,24,F,2025-09-27 15:00:00,263
1006,27,F,2025-09-27 16:00:00,986
1011,31,F,2025-09-27 17:00:00,805
1040,22,F,2025-09-27 18:00:00,72
1062,36,M,2025-09-27 19:00:00,629
1097,54,F,2025-09-27 20:00:00,898
1024,50,F,2025-09-27 21:00:00,473
1080,31,F,2025-09-27 22:00:00,85
1052,20,F,2025-09-27 23:00:00,29
1032,24,M,2025-09-28 00:00:00,989
1086,47,F,2025-09-28 01:00:00,541
1072,44,M,2025-09-28 02:00:00,594
1005,53,F,2025-09-28 03:00:00,990
1061,55,F,2025-09-28 04:00:00,505
1065,28,M,2025-09-28 05:00:00,477
1008,60,M,2025-09-28 06:00:00,650
1066,53,F,2025-09-28 07:00:00,857
1015,33,M,2025-09-28 08:00:00,664
1088,34,F,2025-09-28 09:00:00,445
1087,36,F,2025-09-28 10:00:00,616
1092,52,F,2025-09-28 11:00:00,356
1054,55,F,2025-09-28 12:00:00,866
1039,65,M,2025-09-28 13:00:00,788
1025,62,F,2025-09-28 14:00:00,362
1037,19,F,2025-09-28 15:00:00,236
1034,56,M,2025-09-28 16:00:00,247
1086,44,F,2025-09-28 17:00:00,264
1067,68,F,2025-09-28 18:00:00,386
1058,18,M,2025-09-28 19:00:00,376
1013,19,F,2025-09-28 20:00:00,914
1046,66,F,2025-09-28 21:00:00,514
1070,69,F,2025-09-28 22:00:00,987
1071,32,F,2025-09-28 23:00:00,132
1041,18,M,2025-09-29 00:00:00,816
1050,23,M,2025-09-29 01:00:00,691
1018,47,M,2025-09-29 02:00:00,786
1065,61,F,2025-09-29 03:00:00,825
1046,44,F,2025-09-29 04:00:00,63
1064,34,M,2025-09-29 05:00:00,853
1041,57,M,2025-09-29 06:00:00,106
1037,41,M,2025-09-29 07:00:00,109
1012,67,F,2025-09-29 08:00:00,358
1043,68,F,2025-09-29 09:00:00,152
1023,39,M,2025-09-29 10:00:00,384
1095,32,M,2025-09-29 11:00:00,645
1029,62,F,2025-09-29 12:00:00,25
1069,38,M,2025-09-29 13:00:00,672
1037,44,F,2025-09-29 14:00:00,845
1096,33,F,2025-09-29 15:00:00,113
1022,64,M,2025-09-29 16:00:00,684
1073,31,F,2025-09-29 17:00:00,334
1056,21,F,2025-09-29 18:00:00,673
1078,69,M,2025-09-29 19:00:00,29
1022,41,F,2025-09-29 20:00:00,486
1035,30,F,2025-09-29 21:00:00,450
1056,22,F,2025-09-29 22:00:00,291
1000,57,M,2025-09-29 23:00:00,333
1071,50,M,2025-09-30 00:00:00,340
1002,62,M,2025-09-30 01:00:00,209
1013,54,F,2025-09-30 02:00:00,165
1080,25,M,2025-09-30 03:00:00,108
1033,56,F,2025-09-30 04:00:00,629
1069,36,M,2025-09-30 05:00:00,583
1068,27,F,2025-09-30 06:00:00,484
1050,59,M,2025-09-30 07:00:00,981
1028,56,M,2025-09-30 08:00:00,979
1098,36,F,2025-09-30 09:00:00,362
1081,48,F,2025-09-30 10:00:00,355
1047,31,M,2025-09-30 11:00:00,901
1093,42,F,2025-09-30 12:00:00,796
1078,25,F,2025-09-30 13:00:00,365
1078,21,F,2025-09-30 14:00:00,31
1015,64,M,2025-09-30 15:00:00,369
1056,22,M,2025-09-30 16:00:00,475
1096,53,F,2025-09-30 17:00:00,625
1009,61,F,2025-09-30 18:00:00,27
1018,23,M,2025-09-30 19:00:00,429
1066,47,F,2025-09-30 20:00:00,430
1035,57,M,2025-09-30 21:00:00,306
1003,55,M,2025-09-30 22:00:00,701
1074,54,F,2025-09-30 23:00:00,94
1032,58,F,2025-10-01 00:00:00,308
1027,36,F,2025-10-01 01:00:00,108
1095,59,F,2025-10-01 02:00:00,91
1079,60,M,2025-10-01 03:00:00,171
1008,35,F,2025-10-01 04:00:00,10
1074,38,M,2025-10-01 05:00:00,412
1005,54,F,2025-10-01 06:00:00,67
1048,60,F,2025-10-01 07:00:00,773
1090,34,M,2025-10-01 08:00:00,151
1075,48,F,2025-10-01 09:00:00,403
1021,38,M,2025-10-01 10:00:00,94
1047,28,F,2025-10-01 11:00:00,970
1020,33,F,2025-10-01 12:00:00,26
1032,26,F,2025-10-01 13:00:00,571
1080,68,F,2025-10-01 14:00:00,171
1055,40,M,2025-10-01 15:00:00,186
1028,56,F,2025-10-01 16:00:00,974
1052,40,F,2025-10-01 17:00:00,368
1039,69,M,2025-10-01 18:00:00,771
1073,20,F,2025-10-01 19:00:00,23
1017,66,F,2025-10-01 20:00:00,246
1046,23,F,2025-10-01 21:00:00,114
1012,37,F,2025-10-01 22:00:00,430
1026,32,F,2025-10-01 23:00:00,975
1061,63,M,2025-10-02 00:00:00,303
1073,47,F,2025-10-02 01:00:00,592
1095,49,F,2025-10-02 02:00:00,271
1044,23,F,2025-10-02 03:00:00,902
1002,48,F,2025-10-02 04:00:00,605
1021,33,M,2025-10-02 05:00:00,433
1026,46,M,2025-10-02 06:00:00,144
1054,39,M,2025-10-02 07:00:00,786
1066,57,F,2025-10-02 08:00:00,545
1032,45,F,2025-10-02 09:00:00,10
1001,32,F,2025-10-02 10:00:00,879
1074,38,M,2025-10-02 11:00:00,501
1045,25,F,2025-10-02 12:00:00,857
1073,18,M,2025-10-02 13:00:00,635
1032,47,F,2025-10-02 14:00:00,478
1057,19,F,2025-10-02 15:00:00,426
1006,41,M,2025-10-02 16:00:00,790
1014,66,F,2025-10-02 17:00:00,693
1025,22,M,2025-10-02 18:00:00,474
1010,29,M,2025-10-02 19:00:00,826
1037,22,M,2025-10-02 20:00:00,831
1026,51,F,2025-10-02 21:00:00,314
1006,31,M,2025-10-02 22:00:00,110
1000,29,M,2025-10-02 23:00:00,720
1073,44,F,2025-10-03 00:00:00,639
1020,19,F,2025-10-03 01:00:00,415
1078,66,F,2025-10-03 02:00:00,921
1029,53,F,2025-10-03 03:00:00,873
1093,62,M,2025-10-03 04:00:00,482
1007,55,M,2025-10-03 05:00:00,205
1087,20,M,2025-10-03 06:00:00,169
1082,53,M,2025-10-03 07:00:00,882
1002,25,M,2025-10-03 08:00:00,220
1054,19,M,2025-10-03 09:00:00,442
1014,58,M,2025-10-03 10:00:00,191
1035,59,F,2025-10-03 11:00:00,651
1005,46,M,2025-10-03 12:00:00,23
1041,62,F,2025-10-03 13:00:00,393
1049,42,M,2025-10-03 14:00:00,52
1017,66,F,2025-10-03 15:00:00,84
1082,21,M,2025-10-03 16:00:00,138
1049,27,M,2025-10-03 17:00:00,895
1029,61,F,2025-10-03 18:00:00,885
1076,34,F,2025-10-03 19:00:00,93
1038,18,F,2025-10-03 20:00:00,136
1011,20,M,2025-10-03 21:00:00,804
1097,55,F,2025-10-03 22:00:00,159
1058,47,F,2025-10-03 23:00:00,894
1075,22,F,2025-10-04 00:00:00,307
1043,61,M,2025-10-04 01:00:00,480
1087,28,F,2025-10-04 02:00:00,411
1003,26,F,2025-10-04 03:00:00,552
1035,64,M,2025-10-04 04:00:00,27
1047,31,F,2025-10-04 05:00:00,566
1013,36,M,2025-10-04 06:00:00,137
1080,30,F,2025-10-04 07:00:00,739
1048,38,F,2025-10-04 08:00:00,230
1066,56,F,2025-10-04 09:00:00,453
1086,60,M,2025-10-04 10:00:00,382
1076,19,M,2025-10-04 11:00:00,769
1008,47,F,2025-10-04 12:00:00,928
1020,40,F,2025-10-04 13:00:00,558
1071,44,F,2025-10-04 14:00:00,681
1080,18,F,2025-10-04 15:00:00,203
1015,24,F,2025-10-04 16:00:00,817
1015,19,F,2025-10-04 17:00:00,372
1027,40,F,2025-10-04 18:00:00,756
1050,48,F,2025-10-04 19:00:00,830
1055,68,F,2025-10-04 20:00:00,263
1079,46,F,2025-10-04 21:00:00,429
1056,31,F,2025-10-04 22:00:00,576
1051,60,F,2025-10-04 23:00:00,359
1045,22,F,2025-10-05 00:00:00,769
1077,28,F,2025-10-05 01:00:00,276
1037,63,F,2025-10-05 02:00:00,418
1083,58,F,2025-10-05 03:00:00,720
1047,50,M,2025-10-05 04:00:00,107
1040,46,F,2025-10-05 05:00:00,501
1097,23,F,2025-10-05 06:00:00,276
1058,24,M,2025-10-05 07:00:00,747
1092,62,M,2025-10-05 08:00:00,531
1066,27,M,2025-10-05 09:00:00,571
1073,37,M,2025-10-05 10:00:00,909
1083,26,F,2025-10-05 11:00:00,379
1065,34,M,2025-10-05 12:00:00,127
1026,53,F,2025-10-05 13:00:00,21
1031,63,M,2025-10-05 14:00:00,780
1055,23,F,2025-10-05 15:00:00,924
1009,18,F,2025-10-05 16:00:00,773
1039,28,F,2025-10-05 17:00:00,654
1016,60,M,2025-10-05 18:00:00,405
1057,34,F,2025-10-05 19:00:00,319
1096,56,M,2025-10-05 20:00:00,194
1005,26,F,2025-10-05 21:00:00,488
1038,33,F,2025-10-05 22:00:00,922
1017,44,F,2025-10-05 23:00:00,653
1072,58,M,2025-10-06 00:00:00,515
1071,22,M,2025-10-06 01:00:00,201
1088,55,M,2025-10-06 02:00:00,267
1094,25,F,2025-10-06 03:00:00,368
1041,26,M,2025-10-06 04:00:00,405
1003,30,M,2025-10-06 05:00:00,411
1019,20,M,2025-10-06 06:00:00,376
1027,44,F,2025-10-06 07:00:00,881
1039,67,F,2025-10-06 08:00:00,43
1064,54,M,2025-10-06 09:00:00,265
1043,37,F,2025-10-06 10:00:00,925
1022,50,M,2025-10-06 11:00:00,374
1056,30,M,2025-10-06 12:00:00,715
1046,69,M,2025-10-06 13:00:00,356
1012,41,F,2025-10-06 14:00:00,334
1015,67,F,2025-10-06 15:00:00,101
1089,59,M,2025-10-06 16:00:00,878
1054,41,M,2025-10-06 17:00:00,506
1094,37,F,2025-10-06 18:00:00,776
1064,44,M,2025-10-06 19:00:00,684
1080,35,M,2025-10-06 20:00:00,575
1015,45,M,2025-10-06 21:00:00,746
1036,53,F,2025-10-06 22:00:00,386
1051,50,M,2025-10-06 23:00:00,362
1009,49,F,2025-10-07 00:00:00,356
1037,24,M,2025-10-07 01:00:00,902
1043,32,M,2025-10-07 02:00:00,991
1094,31,F,2025-10-07 03:00:00,74
1073,52,M,2025-10-07 04:00:00,515
1053,69,F,2025-10-07 05:00:00,948
1097,68,M,2025-10-07 06:00:00,167
1050,57,M,2025-10-07 07:00:00,360
1051,48,F,2025-10-07 08:00:00,79
1069,68,F,2025-10-07 09:00:00,260
1091,67,M,2025-10-07 10:00:00,696
1091,48,F,2025-10-07 11:00:00,286
1058,43,M,2025-10-07 12:00:00,350
1012,42,F,2025-10-07 13:00:00,281
1040,63,M,2025-10-07 14:00:00,717
1011,23,M,2025-10-07 15:00:00,300
1049,68,F,2025-10-07 16:00:00,736
1056,44,F,2025-10-07 17:00:00,373
1049,49,F,2025-10-07 18:00:00,863
1056,29,F,2025-10-07 19:00:00,133
1053,64,M,2025-10-07 20:00:00,370
1065,47,M,2025-10-07 21:00:00,312
1007,41,M,2025-10-07 22:00:00,998
1062,41,M,2025-10-07 23:00:00,764
1008,39,F,2025-10-08 00:00:00,706
1059,21,M,2025-10-08 01:00:00,239
1062,36,M,2025-10-08 02:00:00,109
1071,42,F,2025-10-08 03:00:00,124
1002,22,F,2025-10-08 04:00:00,299
1072,21,M,2025-10-08 05:00:00,328
1012,46,F,2025-10-08 06:00:00,393
1008,26,F,2025-10-08 07:00:00,598
1094,68,F,2025-10-08 08:00:00,125
1088,55,M,2025-10-08 09:00:00,661
1051,57,F,2025-10-08 10:00:00,597
1061,51,F,2025-10-08 11:00:00,273
1007,25,M,2025-10-08 12:00:00,895
1094,28,F,2025-10-08 13:00:00,626
1044,51,F,2025-10-08 14:00:00,305
1052,63,F,2025-10-08 15:00:00,635
1062,49,F,2025-10-08 16:00:00,38
1094,49,M,2025-10-08 17:00:00,823
1080,66,M,2025-10-08 18:00:00,971
1056,22,F,2025-10-08 19:00:00,611
1053,49,F,2025-10-08 20:00:00,593
1018,22,F,2025-10-08 21:00:00,64
1066,49,F,2025-10-08 22:00:00,735
1045,18,F,2025-10-08 23:00:00,262
1093,23,F,2025-10-09 00:00:00,483
1009,56,F,2025-10-09 01:00:00,627
1092,42,M,2025-10-09 02:00:00,622
1017,44,M,2025-10-09 03:00:00,427
1011,63,F,2025-10-09 04:00:00,253
1048,31,F,2025-10-09 05:00:00,762
1022,65,F,2025-10-09 06:00:00,394
1061,26,M,2025-10-09 07:00:00,622
1010,45,M,2025-10-09 08:00:00,372
1072,67,M,2025-10-09 09:00:00,561
1055,41,M,2025-10-09 10:00:00,319
1087,26,M,2025-10-09 11:00:00,396
1088,53,M,2025-10-09 12:00:00,474
1054,56,M,2025-10-09 13:00:00,540
1024,54,F,2025-10-09 14:00:00,88
1008,66,M,2025-10-09 15:00:00,278
1011,59,F,2025-10-09 16:00:00,817
1010,51,F,2025-10-09 17:00:00,794
1037,20,F,2025-10-09 18:00:00,417
1027,38,F,2025-10-09 19:00:00,69
1007,56,F,2025-10-09 20:00:00,885
1073,54,M,2025-10-09 21:00:00,580
1088,59,F,2025-10-09 22:00:00,88
1046,53,M,2025-10-09 23:00:00,955
1035,19,M,2025-10-10 00:00:00,39
1049,34,F,2025-10-10 01:00:00,910
1008,68,F,2025-10-10 02:00:00,816
1059,58,M,2025-10-10 03:00:00,752
1071,46,M,2025-10-10 04:00:00,394
1066,42,F,2025-10-10 05:00:00,14
1052,38,F,2025-10-10 06:00:00,334
1081,36,M,2025-10-10 07:00:00,102
1098,46,M,2025-10-10 08:00:00,940
1016,20,M,2025-10-10 09:00:00,235
1099,56,M,2025-10-10 10:00:00,541
1052,29,M,2025-10-10 11:00:00,364
1027,61,M,2025-10-10 12:00:00,115
1062,68,F,2025-10-10 13:00:00,347
1014,43,M,2025-10-10 14:00:00,726
1018,56,F,2025-10-10 15:00:00,538
1085,48,F,2025-10-10 16:00:00,605
1069,25,F,2025-10-10 17:00:00,120
1046,52,M,2025-10-10 18:00:00,247
1070,22,F,2025-10-10 19:00:00,317
1047,44,M,2025-10-10 20:00:00,116
1072,43,F,2025-10-10 21:00:00,292
1019,44,M,2025-10-10 22:00:00,204
1036,30,M,2025-10-10 23:00:00,151
1074,40,F,2025-10-11 00:00:00,468
1001,18,F,2025-10-11 01:00:00,764
1063,67,F,2025-10-11 02:00:00,994
1085,45,F,2025-10-11 03:00:00,122
1035,32,F,2025-10-11 04:00:00,915
1004,30,F,2025-10-11 05:00:00,211
1063,57,M,2025-10-11 06:00:00,209
1006,22,F,2025-10-11 07:00:00,36
1069,56,F,2025-10-11 08:00:00,837
1021,43,M,2025-10-11 09:00:00,212
1073,64,F,2025-10-11 10:00:00,741
1045,24,M,2025-10-11 11:00:00,40
1039,52,F,2025-10-11 12:00:00,752
1060,66,M,2025-10-11 13:00:00,37
1045,39,M,2025-10-11 14:00:00,98
1083,26,F,2025-10-11 15:00:00,739
1027,18,M,2025-10-11 16:00:00,829
1086,32,M,2025-10-11 17:00:00,363
1034,47,M,2025-10-11 18:00:00,691
1000,20,M,2025-10-11 19:00:00,121
1028,23,F,2025-10-11 20:00:00,713
1008,48,M,2025-10-11 21:00:00,788
1008,22,F,2025-10-11 22:00:00,875
1021,21,F,2025-10-11 23:00:00,113
1062,42,F,2025-10-12 00:00:00,926
1065,28,M,2025-10-12 01:00:00,14
1079,60,M,2025-10-12 02:00:00,153
1057,31,F,2025-10-12 03:00:00,791
1069,42,F,2025-10-12 04:00:00,985
1054,66,M,2025-10-12 05:00:00,923
1012,69,M,2025-10-12 06:00:00,278
1096,44,M,2025-10-12 07:00:00,832
1018,46,M,2025-10-12 08:00:00,803
1078,69,M,2025-10-12 09:00:00,517
1032,58,M,2025-10-12 10:00:00,951
1073,18,M,2025-10-12 11:00:00,466
1064,63,M,2025-10-12 12:00:00,441
1059,22,F,2025-10-12 13:00:00,380
1011,38,M,2025-10-12 14:00:00,564
1042,57,M,2025-10-12 15:00:00,80
1092,54,F,2025-10-12 16:00:00,724
1016,51,M,2025-10-12 17:00:00,330
1067,19,M,2025-10-12 18:00:00,502
1028,62,M,2025-10-12 19:00:00,143
1054,68,M,2025-10-12 20:00:00,803
1006,35,F,2025-10-12 21:00:00,281
1043,32,M,2025-10-12 22:00:00,630
1076,63,F,2025-10-12 23:00:00,180
1004,50,F,2025-10-13 00:00:00,361
1059,69,F,2025-10-13 01:00:00,33
1005,28,F,2025-10-13 02:00:00,960
1097,68,F,2025-10-13 03:00:00,439
1006,46,F,2025-10-13 04:00:00,537
1045,46,F,2025-10-13 05:00:00,737
1056,25,M,2025-10-13 06:00:00,251
1053,18,M,2025-10-13 07:00:00,295
1091,47,M,2025-10-13 08:00:00,796
1045,60,M,2025-10-13 09:00:00,479
1009,27,F,2025-10-13 10:00:00,463
1003,23,F,2025-10-13 11:00:00,475
1066,62,M,2025-10-13 12:00:00,858
1024,18,F,2025-10-13 13:00:00,685
1086,26,F,2025-10-13 14:00:00,138
1090,67,M,2025-10-13 15:00:00,942
1077,69,M,2025-10-13 16:00:00,424
1060,60,F,2025-10-13 17:00:00,804
1037,33,M,2025-10-13 18:00:00,224
1031,20,F,2025-10-13 19:00:00,538
1022,59,M,2025-10-13 20:00:00,577
1036,19,F,2025-10-13 21:00:00,485
1002,25,M,2025-10-13 22:00:00,201
1098,47,M,2025-10-13 23:00:00,420
1012,35,F,2025-10-14 00:00:00,309
1033,20,F,2025-10-14 01:00:00,398
1087,23,F,2025-10-14 02:00:00,740
1064,62,F,2025-10-14 03:00:00,874
1075,68,M,2025-10-14 04:00:00,765
1007,63,M,2025-10-14 05:00:00,792
1082,30,F,2025-10-14 06:00:00,355
1008,32,M,2025-10-14 07:00:00,253
1027,39,M,2025-10-14 08:00:00,86
1077,36,M,2025-10-14 09:00:00,235
1090,67,M,2025-10-14 10:00:00,173
1017,61,M,2025-10-14 11:00:00,524
1041,25,F,2025-10-14 12:00:00,502
1040,31,M,2025-10-14 13:00:00,755
1069,40,F,2025-10-14 14:00:00,233
1032,42,F,2025-10-14 15:00:00,766
1088,50,M,2025-10-14 16:00:00,143
1076,18,F,2025-10-14 17:00:00,197
1053,18,F,2025-10-14 18:00:00,479
1086,34,M,2025-10-14 19:00:00,876
1035,35,M,2025-10-14 20:00:00,515
1096,69,M,2025-10-14 21:00:00,178
1084,42,F,2025-10-14 22:00:00,723
1097,32,M,2025-10-14 23:00:00,348
1055,68,M,2025-10-15 00:00:00,584
1099,44,M,2025-10-15 01:00:00,977
1016,47,F,2025-10-15 02:00:00,292
1009,26,F,2025-10-15 03:00:00,11
1086,42,M,2025-10-15 04:00:00,636
1043,51,M,2025-10-15 05:00:00,849
1001,57,F,2025-10-15 06:00:00,743
1098,57,M,2025-10-15 07:00:00,385
1013,64,F,2025-10-15 08:00:00,616
1040,28,M,2025-10-15 09:00:00,390
1001,32,F,2025-10-15 10:00:00,29
1018,68,M,2025-10-15 11:00:00,855
1079,46,M,2025-10-15 12:00:00,70
1088,47,F,2025-10-15 13:00:00,164
1000,28,F,2025-10-15 14:00:00,575
1001,18,F,2025-10-15 15:00:00,490
1026,34,M,2025-10-15 16:00:00,898
1001,28,F,2025-10-15 17:00:00,682
1093,46,F,2025-10-15 18:00:00,600
1050,63,M,2025-10-15 19:00:00,254
1009,29,M,2025-10-15 20:00:00,636
1018,47,F,2025-10-15 21:00:00,890
1079,61,M,2025-10-15 22:00:00,482
1012,44,M,2025-10-15 23:00:00,230
1047,53,F,2025-10-16 00:00:00,478
1055,32,F,2025-10-16 01:00:00,72
1071,26,F,2025-10-16 02:00:00,726
1055,48,M,2025-10-16 03:00:00,445
1049,42,F,2025-10-16 04:00:00,128
1094,32,M,2025-10-16 05:00:00,54
1044,51,F,2025-10-16 06:00:00,569
1088,33,F,2025-10-16 07:00:00,890
1058,40,F,2025-10-16 08:00:00,354
1038,50,F,2025-10-16 09:00:00,814
1020,46,F,2025-10-16 10:00:00,433
1054,49,M,2025-10-16 11:00:00,626
1056,49,M,2025-10-16 12:00:00,68
1040,33,M,2025-10-16 13:00:00,105
1092,32,F,2025-10-16 14:00:00,799
1069,38,F,2025-10-16 15:00:00,119
1081,45,F,2025-10-16 16:00:00,933
1048,31,M,2025-10-16 17:00:00,295
1043,38,F,2025-10-16 18:00:00,114
1034,41,M,2025-10-16 19:00:00,378
1090,52,F,2025-10-16 20:00:00,564
1004,55,F,2025-10-16 21:00:00,240
1070,60,F,2025-10-16 22:00:00,607
1073,24,M,2025-10-16 23:00:00,15
1073,48,M,2025-10-17 00:00:00,870
1050,39,M,2025-10-17 01:00:00,874
1056,42,F,2025-10-17 02:00:00,132
1057,63,M,2025-10-17 03:00:00,31
1091,59,M,2025-10-17 04:00:00,162
1035,21,F,2025-10-17 05:00:00,214
1009,50,M,2025-10-17 06:00:00,33
1049,53,F,2025-10-17 07:00:00,531
1098,43,M,2025-10-17 08:00:00,369
1098,46,F,2025-10-17 09:00:00,120
1036,64,M,2025-10-17 10:00:00,484
1019,23,F,2025-10-17 11:00:00,463
1012,36,F,2025-10-17 12:00:00,255
1074,67,F,2025-10-17 13:00:00,907
1018,42,M,2025-10-17 14:00:00,503
1091,27,F,2025-10-17 15:00:00,188
1055,53,M,2025-10-17 16:00:00,866
1044,65,F,2025-10-17 17:00:00,154
1059,68,F,2025-10-17 18:00:00,152
1067,60,F,2025-10-17 19:00:00,126
1056,27,M,2025-10-17 20:00:00,230
1053,33,F,2025-10-17 21:00:00,916
1036,32,F,2025-10-17 22:00:00,134
1082,66,M,2025-10-17 23:00:00,125
1036,51,M,2025-10-18 00:00:00,428
1013,63,F,2025-10-18 01:00:00,557
1094,57,F,2025-10-18 02:00:00,676
1091,32,M,2025-10-18 03:00:00,216
1099,18,M,2025-10-18 04:00:00,876
1043,23,F,2025-10-18 05:00:00,303
1082,69,F,2025-10-18 06:00:00,604
1041,36,F,2025-10-18 07:00:00,563
1000,60,F,2025-10-18 08:00:00,523
1022,23,M,2025-10-18 09:00:00,408
1063,68,F,2025-10-18 10:00:00,470
1027,21,F,2025-10-18 11:00:00,154
1003,27,M,2025-10-18 12:00:00,302
1040,60,M,2025-10-18 13:00:00,56
1059,57,M,2025-10-18 14:00:00,381
1017,26,F,2025-10-18 15:00:00,524
1062,18,M,2025-10-18 16:00:00,123
1060,68,F,2025-10-18 17:00:00,553
1048,34,F,2025-10-18 18:00:00,220
1046,58,M,2025-10-18 19:00:00,588
1038,45,F,2025-10-18 20:00:00,679
1088,66,F,2025-10-18 21:00:00,906
1081,29,F,2025-10-18 22:00:00,515
1005,63,M,2025-10-18 23:00:00,963
1082,58,F,2025-10-19 00:00:00,283
1052,56,F,2025-10-19 01:00:00,837
1075,33,M,2025-10-19 02:00:00,896
1024,31,F,2025-10-19 03:00:00,741
1098,23,F,2025-10-19 04:00:00,314
1064,64,M,2025-10-19 05:00:00,109
1004,47,M,2025-10-19 06:00:00,393
1064,62,M,2025-10-19 07:00:00,589
1007,43,M,2025-10-19 08:00:00,873
1038,37,F,2025-10-19 09:00:00,857
1042,22,M,2025-10-19 10:00:00,754
1081,32,F,2025-10-19 11:00:00,122
1072,48,F,2025-10-19 12:00:00,605
1004,35,F,2025-10-19 13:00:00,80
1003,30,F,2025-10-19 14:00:00,372
1092,60,F,2025-10-19 15:00:00,755
1000,28,M,2025-10-19 16:00:00,921
1093,61,M,2025-10-19 17:00:00,364
1055,68,F,2025-10-19 18:00:00,783
1044,29,F,2025-10-19 19:00:00,960
1064,36,F,2025-10-19 20:00:00,318
1002,36,M,2025-10-19 21:00:00,703
1021,18,M,2025-10-19 22:00:00,793
1071,31,F,2025-10-19 23:00:00,625
1055,34,M,2025-10-20 00:00:00,260
1017,19,F,2025-10-20 01:00:00,716
1024,56,F,2025-10-20 02:00:00,44
1047,55,M,2025-10-20 03:00:00,954
1083,38,F,2025-10-20 04:00:00,870
1030,37,M,2025-10-20 05:00:00,124
1029,69,M,2025-10-20 06:00:00,556
1079,40,M,2025-10-20 07:00:00,869
1065,47,F,2025-10-20 08:00:00,598
1080,18,F,2025-10-20 09:00:00,433
1009,23,M,2025-10-20 10:00:00,577
1070,32,F,2025-10-20 11:00:00,717
1058,34,M,2025-10-20 12:00:00,745
1050,53,M,2025-10-20 13:00:00,837
1008,43,F,2025-10-20 14:00:00,861
1053,19,F,2025-10-20 15:00:00,509
1061,65,M,2025-10-20 16:00:00,120
1080,62,M,2025-10-20 17:00:00,397
1008,28,M,2025-10-20 18:00:00,128
1008,60,F,2025-10-20 19:00:00,849
1023,65,M,2025-10-20 20:00:00,743
1038,27,M,2025-10-20 21:00:00,475
1074,21,F,2025-10-20 22:00:00,491
1007,36,F,2025-10-20 23:00:00,80
1024,43,F,2025-10-21 00:00:00,894
1065,56,F,2025-10-21 01:00:00,278
1009,35,M,2025-10-21 02:00:00,861
1023,61,M,2025-10-21 03:00:00,633
1079,39,F,2025-10-21 04:00:00,996
1082,59,F,2025-10-21 05:00:00,315
1058,46,F,2025-10-21 06:00:00,722
1030,32,M,2025-10-21 07:00:00,49
1010,61,F,2025-10-21 08:00:00,303
1005,50,M,2025-10-21 09:00:00,859
1069,59,M,2025-10-21 10:00:00,447
1031,28,F,2025-10-21 11:00:00,435
1038,37,F,2025-10-21 12:00:00,846
1047,44,F,2025-10-21 13:00:00,759
1012,68,F,2025-10-21 14:00:00,548
1058,32,M,2025-10-21 15:00:00,147
1066,20,M,2025-10-21 16:00:00,154
1055,33,F,2025-10-21 17:00:00,319
1040,45,M,2025-10-21 18:00:00,664
1055,69,M,2025-10-21 19:00:00,772
1034,65,F,2025-10-21 20:00:00,985
1037,59,F,2025-10-21 21:00:00,845
1080,32,M,2025-10-21 22:00:00,960
1066,57,M,2025-10-21 23:00:00,579
1033,43,F,2025-10-22 00:00:00,635
1075,51,M,2025-10-22 01:00:00,990
1087,53,M,2025-10-22 02:00:00,472
1069,44,F,2025-10-22 03:00:00,384
1010,31,F,2025-10-22 04:00:00,507
1026,67,F,2025-10-22 05:00:00,486
1047,20,F,2025-10-22 06:00:00,363
1023,20,F,2025-10-22 07:00:00,180
1017,40,M,2025-10-22 08:00:00,419
1026,22,M,2025-10-22 09:00:00,260
1053,19,M,2025-10-22 10:00:00,849
1054,55,M,2025-10-22 11:00:00,203
1020,53,F,2025-10-22 12:00:00,63
1058,19,F,2025-10-22 13:00:00,889
1033,68,M,2025-10-22 14:00:00,97
