transaction_id,product_id,quantity,transaction_date,customer_id,total_amount
1810,138,11,2023-01-02 06:09:00,1087,473
1811,130,3,2023-01-02 06:10:00,1044,132
1812,181,15,2023-01-02 06:11:00,1062,435
1813,199,1,2023-01-02 06:12:00,1028,67
1814,101,7,2023-01-02 06:13:00,1095,672
1815,177,1,2023-01-02 06:14:00,1024,69
1816,176,17,2023-01-02 06:15:00,1009,1071
1817,192,9,2023-01-02 06:16:00,1034,396
1818,111,13,2023-01-02 06:17:00,1054,728
1819,138,11,2023-01-02 06:18:00,1024,605
1820,165,6,2023-01-02 06:19:00,1090,576
1821,195,1,2023-01-02 06:20:00,1044,13
1822,112,7,2023-01-02 06:21:00,1095,133
1823,145,12,2023-01-02 06:22:00,1011,1008
1824,126,19,2023-01-02 06:23:00,1003,931
1825,116,17,2023-01-02 06:24:00,1089,1088
1826,194,4,2023-01-02 06:25:00,1066,328
1827,197,3,2023-01-02 06:26:00,1016,147
1828,159,1,2023-01-02 06:27:00,1072,85
1829,163,18,2023-01-02 06:28:00,1092,1620
1830,187,15,2023-01-02 06:29:00,1064,480
1831,134,8,2023-01-02 06:30:00,1081,192
1832,169,1,2023-01-02 06:31:00,1052,14
1833,182,14,2023-01-02 06:32:00,1083,686
1834,129,4,2023-01-02 06:33:00,1056,108
1835,170,5,2023-01-02 06:34:00,1097,150
1836,173,13,2023-01-02 06:35:00,1027,1144
1837,195,15,2023-01-02 06:36:00,1098,180
1838,197,6,2023-01-02 06:37:00,1015,330
1839,162,1,2023-01-02 06:38:00,1020,99
1840,127,19,2023-01-02 06:39:00,1076,1672
1841,159,13,2023-01-02 06:40:00,1098,806
1842,178,6,2023-01-02 06:41:00,1041,174
1843,193,15,2023-01-02 06:42:00,1053,1020
1844,136,16,2023-01-02 06:43:00,1031,480
1845,192,16,2023-01-02 06:44:00,1037,1584
1846,121,10,2023-01-02 06:45:00,1069,960
1847,167,9,2023-01-02 06:46:00,1037,540
1848,119,9,2023-01-02 06:47:00,1053,306
1849,195,17,2023-01-02 06:48:00,1059,1309
1850,199,17,2023-01-02 06:49:00,1076,323
1851,167,17,2023-01-02 06:50:00,1076,1615
1852,190,12,2023-01-02 06:51:00,1046,912
1853,163,13,2023-01-02 06:52:00,1011,1196
1854,116,12,2023-01-02 06:53:00,1052,216
1855,111,14,2023-01-02 06:54:00,1032,532
1856,121,10,2023-01-02 06:55:00,1027,460
1857,116,19,2023-01-02 06:56:00,1002,1520
1858,109,2,2023-01-02 06:57:00,1081,94
1859,164,4,2023-01-02 06:58:00,1025,388
1860,121,19,2023-01-02 06:59:00,1053,1539
1861,189,7,2023-01-02 07:00:00,1039,476
1862,181,15,2023-01-02 07:01:00,1065,990
1863,149,15,2023-01-02 07:02:00,1067,1485
1864,113,6,2023-01-02 07:03:00,1091,414
1865,163,3,2023-01-02 07:04:00,1091,111
1866,146,6,2023-01-02 07:05:00,1088,222
1867,128,16,2023-01-02 07:06:00,1089,880
1868,175,2,2023-01-02 07:07:00,1046,160
1869,135,7,2023-01-02 07:08:00,1001,532
1870,198,11,2023-01-02 07:09:00,1041,1045
1871,151,7,2023-01-02 07:10:00,1033,448
1872,175,4,2023-01-02 07:11:00,1093,188
1873,106,7,2023-01-02 07:12:00,1020,189
1874,128,4,2023-01-02 07:13:00,1043,340
1875,110,12,2023-01-02 07:14:00,1086,864
1876,132,5,2023-01-02 07:15:00,1096,70
1877,105,19,2023-01-02 07:16:00,1001,1007
1878,178,5,2023-01-02 07:17:00,1090,190
1879,131,19,2023-01-02 07:18:00,1058,437
1880,150,3,2023-01-02 07:19:00,1085,201
1881,174,11,2023-01-02 07:20:00,1097,583
1882,157,7,2023-01-02 07:21:00,1015,189
1883,186,17,2023-01-02 07:22:00,1019,272
1884,125,9,2023-01-02 07:23:00,1025,864
1885,197,9,2023-01-02 07:24:00,1015,639
1886,145,10,2023-01-02 07:25:00,1069,540
1887,197,13,2023-01-02 07:26:00,1022,325
1888,128,15,2023-01-02 07:27:00,1041,1095
1889,103,5,2023-01-02 07:28:00,1036,230
1890,180,3,2023-01-02 07:29:00,1071,102
1891,198,8,2023-01-02 07:30:00,1005,144
1892,112,10,2023-01-02 07:31:00,1036,640
1893,138,13,2023-01-02 07:32:00,1021,481
1894,114,3,2023-01-02 07:33:00,1005,54
1895,128,8,2023-01-02 07:34:00,1031,168
1896,128,9,2023-01-02 07:35:00,1016,243
1897,174,12,2023-01-02 07:36:00,1037,1188
1898,131,11,2023-01-02 07:37:00,1016,715
1899,101,2,2023-01-02 07:38:00,1036,198
1900,146,18,2023-01-02 07:39:00,1022,1494
1901,177,9,2023-01-02 07:40:00,1048,603
1902,183,2,2023-01-02 07:41:00,1060,180
1903,121,2,2023-01-02 07:42:00,1048,120
1904,174,3,2023-01-02 07:43:00,1060,123
1905,126,16,2023-01-02 07:44:00,1076,1552
1906,166,19,2023-01-02 07:45:00,1031,1083
1907,180,4,2023-01-02 07:46:00,1085,68
1908,155,18,2023-01-02 07:47:00,1062,702
1909,191,18,2023-01-02 07:48:00,1006,630
1910,192,10,2023-01-02 07:49:00,1021,330
1911,120,11,2023-01-02 07:50:00,1084,396
1912,146,17,2023-01-02 07:51:00,1005,1496
1913,179,16,2023-01-02 07:52:00,1060,1344
1914,158,13,2023-01-02 07:53:00,1013,624
1915,183,2,2023-01-02 07:54:00,1015,150
1916,105,2,2023-01-02 07:55:00,1002,120
1917,118,14,2023-01-02 07:56:00,1008,1148
1918,156,4,2023-01-02 07:57:00,1046,236
1919,168,17,2023-01-02 07:58:00,1084,918
1920,102,13,2023-01-02 07:59:00,1093,1248
1921,100,4,2023-01-02 08:00:00,1093,168
1922,157,3,2023-01-02 08:01:00,1041,84
1923,137,12,2023-01-02 08:02:00,1041,264
1924,114,8,2023-01-02 08:03:00,1095,696
1925,133,2,2023-01-02 08:04:00,1022,62
1926,160,6,2023-01-02 08:05:00,1002,174
1927,134,10,2023-01-02 08:06:00,1000,140
1928,163,12,2023-01-02 08:07:00,1066,1116
1929,124,10,2023-01-02 08:08:00,1070,870
1930,123,10,2023-01-02 08:09:00,1002,990
1931,111,3,2023-01-02 08:10:00,1099,123
1932,117,10,2023-01-02 08:11:00,1048,390
1933,114,9,2023-01-02 08:12:00,1066,315
1934,179,19,2023-01-02 08:13:00,1054,1729
1935,126,14,2023-01-02 08:14:00,1003,1344
1936,171,2,2023-01-02 08:15:00,1030,194
1937,159,5,2023-01-02 08:16:00,1065,65
1938,145,8,2023-01-02 08:17:00,1077,608
1939,188,7,2023-01-02 08:18:00,1063,364
1940,116,6,2023-01-02 08:19:00,1030,234
1941,192,11,2023-01-02 08:20:00,1062,275
1942,152,12,2023-01-02 08:21:00,1065,960
1943,107,18,2023-01-02 08:22:00,1030,864
1944,178,19,2023-01-02 08:23:00,1046,1805
1945,126,10,2023-01-02 08:24:00,1021,500
1946,145,14,2023-01-02 08:25:00,1073,560
1947,149,3,2023-01-02 08:26:00,1093,174
1948,170,18,2023-01-02 08:27:00,1096,396
1949,102,15,2023-01-02 08:28:00,1082,750
1950,192,6,2023-01-02 08:29:00,1045,222
1951,163,10,2023-01-02 08:30:00,1088,730
1952,143,12,2023-01-02 08:31:00,1057,336
1953,152,7,2023-01-02 08:32:00,1060,672
1954,123,17,2023-01-02 08:33:00,1045,1377
1955,159,1,2023-01-02 08:34:00,1000,34
1956,102,18,2023-01-02 08:35:00,1095,846
1957,119,15,2023-01-02 08:36:00,1024,1485
1958,145,19,2023-01-02 08:37:00,1060,228
1959,114,1,2023-01-02 08:38:00,1080,11
1960,124,5,2023-01-02 08:39:00,1013,70
1961,193,15,2023-01-02 08:40:00,1044,1050
1962,177,3,2023-01-02 08:41:00,1076,87
1963,170,1,2023-01-02 08:42:00,1038,85
1964,116,8,2023-01-02 08:43:00,1065,376
1965,183,12,2023-01-02 08:44:00,1031,1068
1966,199,19,2023-01-02 08:45:00,1095,855
1967,108,12,2023-01-02 08:46:00,1057,660
1968,137,13,2023-01-02 08:47:00,1055,598
1969,147,1,2023-01-02 08:48:00,1005,63
1970,159,19,2023-01-02 08:49:00,1088,570
1971,162,6,2023-01-02 08:50:00,1066,180
1972,185,8,2023-01-02 08:51:00,1081,632
1973,101,4,2023-01-02 08:52:00,1049,372
1974,187,5,2023-01-02 08:53:00,1037,345
1975,171,7,2023-01-02 08:54:00,1002,315
1976,110,4,2023-01-02 08:55:00,1004,344
1977,163,4,2023-01-02 08:56:00,1023,80
1978,176,15,2023-01-02 08:57:00,1053,1455
1979,180,5,2023-01-02 08:58:00,1033,460
1980,171,9,2023-01-02 08:59:00,1038,864
1981,120,2,2023-01-02 09:00:00,1087,80
1982,117,7,2023-01-02 09:01:00,1099,322
1983,193,17,2023-01-02 09:02:00,1091,1173
1984,163,16,2023-01-02 09:03:00,1047,1120
1985,181,17,2023-01-02 09:04:00,1048,1292
1986,194,2,2023-01-02 09:05:00,1033,76
1987,137,11,2023-01-02 09:06:00,1079,836
1988,131,2,2023-01-02 09:07:00,1099,176
1989,110,1,2023-01-02 09:08:00,1006,80
1990,144,2,2023-01-02 09:09:00,1017,152
1991,188,9,2023-01-02 09:10:00,1069,225
1992,132,2,2023-01-02 09:11:00,1091,108
1993,140,15,2023-01-02 09:12:00,1033,645
1994,107,10,2023-01-02 09:13:00,1050,930
1995,110,15,2023-01-02 09:14:00,1092,795
1996,185,10,2023-01-02 09:15:00,1067,870
1997,150,17,2023-01-02 09:16:00,1013,867
1998,187,9,2023-01-02 09:17:00,1068,396
1999,140,18,2023-01-02 09:18:00,1088,1512
2000,116,4,2023-01-02 09:19:00,1007,372
2001,175,9,2023-01-02 09:20:00,1014,351
2002,145,16,2023-01-02 09:21:00,1082,992
2003,131,4,2023-01-02 09:22:00,1058,268
2004,178,16,2023-01-02 09:23:00,1010,592
2005,179,19,2023-01-02 09:24:00,1019,456
2006,153,1,2023-01-02 09:25:00,1054,47
2007,185,6,2023-01-02 09:26:00,1035,354
2008,191,10,2023-01-02 09:27:00,1081,220
2009,119,16,2023-01-02 09:28:00,1013,704
2010,132,4,2023-01-02 09:29:00,1057,132
2011,173,13,2023-01-02 09:30:00,1037,962
2012,139,16,2023-01-02 09:31:00,1088,1552
2013,131,6,2023-01-02 09:32:00,1079,162
2014,196,11,2023-01-02 09:33:00,1081,737
2015,101,3,2023-01-02 09:34:00,1000,105
2016,196,10,2023-01-02 09:35:00,1064,380
2017,132,1,2023-01-02 09:36:00,1000,81
2018,176,11,2023-01-02 09:37:00,1084,583
2019,129,12,2023-01-02 09:38:00,1059,1188
2020,132,14,2023-01-02 09:39:00,1024,196
2021,176,8,2023-01-02 09:40:00,1090,336
2022,125,11,2023-01-02 09:41:00,1009,154
2023,121,4,2023-01-02 09:42:00,1049,180
2024,165,7,2023-01-02 09:43:00,1011,602
2025,137,10,2023-01-02 09:44:00,1091,900
2026,189,19,2023-01-02 09:45:00,1031,418
2027,145,4,2023-01-02 09:46:00,1032,136
2028,114,2,2023-01-02 09:47:00,1071,134
2029,197,18,2023-01-02 09:48:00,1025,198
2030,143,14,2023-01-02 09:49:00,1041,1358
2031,148,16,2023-01-02 09:50:00,1049,720
2032,174,11,2023-01-02 09:51:00,1060,374
2033,160,10,2023-01-02 09:52:00,1040,430
2034,166,17,2023-01-02 09:53:00,1056,357
2035,105,14,2023-01-02 09:54:00,1001,392
2036,108,4,2023-01-02 09:55:00,1098,184
2037,105,19,2023-01-02 09:56:00,1097,190
2038,172,2,2023-01-02 09:57:00,1069,138
2039,194,7,2023-01-02 09:58:00,1030,532
2040,131,9,2023-01-02 09:59:00,1022,522
2041,140,19,2023-01-02 10:00:00,1075,1881
2042,175,16,2023-01-02 10:01:00,1053,1408
2043,107,16,2023-01-02 10:02:00,1027,880
2044,171,18,2023-01-02 10:03:00,1078,1026
2045,149,11,2023-01-02 10:04:00,1018,847
2046,191,7,2023-01-02 10:05:00,1075,196
2047,161,9,2023-01-02 10:06:00,1047,873
2048,183,4,2023-01-02 10:07:00,1001,196
2049,161,13,2023-01-02 10:08:00,1010,195
2050,106,4,2023-01-02 10:09:00,1043,356
2051,174,19,2023-01-02 10:10:00,1058,1368
2052,183,2,2023-01-02 10:11:00,1058,88
2053,179,9,2023-01-02 10:12:00,1037,729
2054,103,12,2023-01-02 10:13:00,1024,840
2055,105,2,2023-01-02 10:14:00,1020,28
2056,157,6,2023-01-02 10:15:00,1041,276
2057,121,5,2023-01-02 10:16:00,1035,425
2058,125,5,2023-01-02 10:17:00,1008,490
2059,102,5,2023-01-02 10:18:00,1011,485
2060,140,4,2023-01-02 10:19:00,1009,80
2061,159,9,2023-01-02 10:20:00,1058,441
2062,113,10,2023-01-02 10:21:00,1004,740
2063,174,16,2023-01-02 10:22:00,1032,272
2064,181,10,2023-01-02 10:23:00,1068,960
2065,111,10,2023-01-02 10:24:00,1079,930
2066,186,19,2023-01-02 10:25:00,1062,380
2067,111,10,2023-01-02 10:26:00,1028,800
2068,112,6,2023-01-02 10:27:00,1017,402
2069,124,17,2023-01-02 10:28:00,1092,969
2070,144,5,2023-01-02 10:29:00,1005,110
2071,118,6,2023-01-02 10:30:00,1052,414
2072,154,15,2023-01-02 10:31:00,1081,870
2073,199,19,2023-01-02 10:32:00,1031,1444
2074,144,18,2023-01-02 10:33:00,1041,288
2075,107,4,2023-01-02 10:34:00,1046,344
2076,192,8,2023-01-02 10:35:00,1030,272
2077,152,16,2023-01-02 10:36:00,1061,512
2078,154,19,2023-01-02 10:37:00,1055,1140
2079,131,3,2023-01-02 10:38:00,1010,168
2080,150,10,2023-01-02 10:39:00,1025,140
2081,143,2,2023-01-02 10:40:00,1091,44
2082,181,4,2023-01-02 10:41:00,1026,204
2083,169,6,2023-01-02 10:42:00,1082,84
2084,117,11,2023-01-02 10:43:00,1056,352
2085,182,14,2023-01-02 10:44:00,1026,994
2086,121,16,2023-01-02 10:45:00,1058,160
2087,136,19,2023-01-02 10:46:00,1061,1577
2088,195,2,2023-01-02 10:47:00,1019,126
2089,155,17,2023-01-02 10:48:00,1002,1377
2090,158,9,2023-01-02 10:49:00,1015,108
2091,102,17,2023-01-02 10:50:00,1043,1564
2092,127,15,2023-01-02 10:51:00,1092,1095
2093,173,7,2023-01-02 10:52:00,1078,420
2094,134,19,2023-01-02 10:53:00,1029,209
2095,160,3,2023-01-02 10:54:00,1039,174
2096,192,1,2023-01-02 10:55:00,1064,40
2097,153,4,2023-01-02 10:56:00,1028,332
2098,162,18,2023-01-02 10:57:00,1029,1602
2099,178,8,2023-01-02 10:58:00,1031,744
2100,196,19,2023-01-02 10:59:00,1009,228
2101,106,6,2023-01-02 11:00:00,1090,264
2102,175,1,2023-01-02 11:01:00,1050,94
2103,148,8,2023-01-02 11:02:00,1007,360
2104,193,1,2023-01-02 11:03:00,1050,73
2105,184,19,2023-01-02 11:04:00,1035,779
2106,130,11,2023-01-02 11:05:00,1054,297
2107,157,15,2023-01-02 11:06:00,1034,645
2108,160,11,2023-01-02 11:07:00,1035,715
2109,123,19,2023-01-02 11:08:00,1055,1444
2110,119,10,2023-01-02 11:09:00,1035,620
2111,136,12,2023-01-02 11:10:00,1088,912
2112,103,1,2023-01-02 11:11:00,1083,75
2113,191,7,2023-01-02 11:12:00,1060,511
2114,119,17,2023-01-02 11:13:00,1061,1292
2115,159,10,2023-01-02 11:14:00,1080,900
2116,123,6,2023-01-02 11:15:00,1086,288
2117,149,17,2023-01-02 11:16:00,1024,799
2118,148,18,2023-01-02 11:17:00,1063,882
2119,150,5,2023-01-02 11:18:00,1059,140
2120,195,18,2023-01-02 11:19:00,1056,1656
2121,135,17,2023-01-02 11:20:00,1094,238
2122,197,16,2023-01-02 11:21:00,1069,1248
2123,199,8,2023-01-02 11:22:00,1098,184
2124,165,13,2023-01-02 11:23:00,1051,754
2125,178,16,2023-01-02 11:24:00,1055,1168
2126,133,11,2023-01-02 11:25:00,1062,726
2127,135,6,2023-01-02 11:26:00,1067,264
2128,105,3,2023-01-02 11:27:00,1019,282
2129,138,1,2023-01-02 11:28:00,1053,14
2130,141,18,2023-01-02 11:29:00,1000,1746
2131,157,5,2023-01-02 11:30:00,1089,240
2132,111,13,2023-01-02 11:31:00,1097,429
2133,102,10,2023-01-02 11:32:00,1009,490
2134,117,5,2023-01-02 11:33:00,1022,295
2135,139,14,2023-01-02 11:34:00,1050,1204
2136,120,17,2023-01-02 11:35:00,1023,1139
2137,114,1,2023-01-02 11:36:00,1012,10
2138,196,2,2023-01-02 11:37:00,1028,104
2139,198,7,2023-01-02 11:38:00,1057,336
2140,125,10,2023-01-02 11:39:00,1090,190
2141,107,7,2023-01-02 11:40:00,1094,77
2142,199,16,2023-01-02 11:41:00,1042,1152
2143,193,5,2023-01-02 11:42:00,1009,125
2144,186,12,2023-01-02 11:43:00,1030,552
2145,141,17,2023-01-02 11:44:00,1073,425
2146,143,16,2023-01-02 11:45:00,1087,1536
2147,113,16,2023-01-02 11:46:00,1096,1584
2148,177,19,2023-01-02 11:47:00,1013,1691
2149,101,15,2023-01-02 11:48:00,1098,540
2150,136,12,2023-01-02 11:49:00,1033,864
2151,168,10,2023-01-02 11:50:00,1016,730
2152,137,2,2023-01-02 11:51:00,1020,82
2153,140,7,2023-01-02 11:52:00,1095,126
2154,161,13,2023-01-02 11:53:00,1066,260
2155,159,3,2023-01-02 11:54:00,1057,237
2156,113,15,2023-01-02 11:55:00,1078,585
2157,188,1,2023-01-02 11:56:00,1007,24
2158,183,3,2023-01-02 11:57:00,1095,204
2159,101,10,2023-01-02 11:58:00,1037,570
2160,169,15,2023-01-02 11:59:00,1025,1365
2161,116,6,2023-01-02 12:00:00,1063,510
2162,188,15,2023-01-02 12:01:00,1029,1035
2163,127,7,2023-01-02 12:02:00,1008,539
2164,165,5,2023-01-02 12:03:00,1031,330
2165,134,4,2023-01-02 12:04:00,1010,292
2166,104,18,2023-01-02 12:05:00,1085,1134
2167,164,3,2023-01-02 12:06:00,1033,267
2168,139,17,2023-01-02 12:07:00,1017,1632
2169,175,18,2023-01-02 12:08:00,1018,1512
2170,155,18,2023-01-02 12:09:00,1053,1134
2171,135,2,2023-01-02 12:10:00,1081,136
2172,144,13,2023-01-02 12:11:00,1036,1261
2173,122,15,2023-01-02 12:12:00,1081,1425
2174,146,5,2023-01-02 12:13:00,1011,240
2175,130,3,2023-01-02 12:14:00,1003,72
2176,110,5,2023-01-02 12:15:00,1042,440
2177,109,5,2023-01-02 12:16:00,1026,415
2178,166,5,2023-01-02 12:17:00,1050,185
2179,113,3,2023-01-02 12:18:00,1004,135
2180,179,3,2023-01-02 12:19:00,1005,189
2181,173,18,2023-01-02 12:20:00,1076,468
2182,192,4,2023-01-02 12:21:00,1086,380
2183,109,1,2023-01-02 12:22:00,1055,96
2184,175,16,2023-01-02 12:23:00,1088,496
2185,193,8,2023-01-02 12:24:00,1067,672
2186,100,17,2023-01-02 12:25:00,1095,765
2187,104,8,2023-01-02 12:26:00,1043,304
2188,119,7,2023-01-02 12:27:00,1014,448
2189,107,8,2023-01-02 12:28:00,1089,408
2190,142,12,2023-01-02 12:29:00,1041,492
2191,175,16,2023-01-02 12:30:00,1010,368
2192,100,12,2023-01-02 12:31:00,1072,324
2193,156,19,2023-01-02 12:32:00,1010,893
2194,163,10,2023-01-02 12:33:00,1065,430
2195,183,7,2023-01-02 12:34:00,1026,378
2196,127,12,2023-01-02 12:35:00,1057,1152
2197,136,5,2023-01-02 12:36:00,1089,205
2198,146,16,2023-01-02 12:37:00,1071,1216
2199,175,9,2023-01-02 12:38:00,1020,648
2200,136,7,2023-01-02 12:39:00,1020,448
2201,148,14,2023-01-02 12:40:00,1071,728
2202,143,11,2023-01-02 12:41:00,1000,341
2203,155,7,2023-01-02 12:42:00,1057,672
2204,127,10,2023-01-02 12:43:00,1012,770
2205,178,9,2023-01-02 12:44:00,1072,774
2206,105,4,2023-01-02 12:45:00,1091,152
2207,160,16,2023-01-02 12:46:00,1005,784
2208,119,10,2023-01-02 12:47:00,1086,540
2209,177,19,2023-01-02 12:48:00,1099,361
2210,101,17,2023-01-02 12:49:00,1057,1462
2211,172,9,2023-01-02 12:50:00,1016,486
2212,136,13,2023-01-02 12:51:00,1072,338
2213,119,1,2023-01-02 12:52:00,1011,11
2214,125,2,2023-01-02 12:53:00,1085,52
2215,128,13,2023-01-02 12:54:00,1051,1287
2216,100,9,2023-01-02 12:55:00,1075,423
2217,134,7,2023-01-02 12:56:00,1069,322
2218,169,16,2023-01-02 12:57:00,1072,1152
2219,158,19,2023-01-02 12:58:00,1051,266
2220,168,7,2023-01-02 12:59:00,1036,238
2221,132,6,2023-01-02 13:00:00,1002,492
2222,150,18,2023-01-02 13:01:00,1097,558
2223,177,19,2023-01-02 13:02:00,1007,1368
2224,111,11,2023-01-02 13:03:00,1009,484
2225,119,12,2023-01-02 13:04:00,1046,768
2226,152,10,2023-01-02 13:05:00,1040,290
2227,187,13,2023-01-02 13:06:00,1063,182
2228,142,12,2023-01-02 13:07:00,1041,576
2229,197,10,2023-01-02 13:08:00,1042,720
2230,188,18,2023-01-02 13:09:00,1008,738
2231,149,4,2023-01-02 13:10:00,1013,288
2232,128,5,2023-01-02 13:11:00,1090,415
2233,156,5,2023-01-02 13:12:00,1095,245
2234,138,12,2023-01-02 13:13:00,1003,312
2235,194,3,2023-01-02 13:14:00,1001,264
2236,155,8,2023-01-02 13:15:00,1096,656
2237,142,2,2023-01-02 13:16:00,1084,82
2238,149,18,2023-01-02 13:17:00,1000,576
2239,122,9,2023-01-02 13:18:00,1074,756
2240,143,13,2023-01-02 13:19:00,1064,897
2241,137,7,2023-01-02 13:20:00,1045,602
2242,183,10,2023-01-02 13:21:00,1058,910
2243,122,9,2023-01-02 13:22:00,1074,585
2244,144,15,2023-01-02 13:23:00,1006,270
2245,151,5,2023-01-02 13:24:00,1065,390
2246,179,12,2023-01-02 13:25:00,1014,852
2247,149,1,2023-01-02 13:26:00,1071,73
2248,107,12,2023-01-02 13:27:00,1046,372
2249,184,6,2023-01-02 13:28:00,1089,246
2250,100,19,2023-01-02 13:29:00,1039,1064
2251,107,19,2023-01-02 13:30:00,1041,209
2252,128,16,2023-01-02 13:31:00,1050,1504
2253,195,19,2023-01-02 13:32:00,1034,1159
2254,104,3,2023-01-02 13:33:00,1040,291
2255,185,10,2023-01-02 13:34:00,1084,970
2256,146,18,2023-01-02 13:35:00,1056,414
2257,133,13,2023-01-02 13:36:00,1037,598
2258,164,18,2023-01-02 13:37:00,1071,648
2259,154,3,2023-01-02 13:38:00,1095,99
2260,189,3,2023-01-02 13:39:00,1007,219
2261,142,12,2023-01-02 13:40:00,1073,948
2262,173,7,2023-01-02 13:41:00,1062,245
2263,129,8,2023-01-02 13:42:00,1086,504
2264,181,9,2023-01-02 13:43:00,1003,216
2265,116,14,2023-01-02 13:44:00,1047,532
2266,125,5,2023-01-02 13:45:00,1051,415
2267,107,19,2023-01-02 13:46:00,1037,703
2268,146,16,2023-01-02 13:47:00,1093,1088
2269,175,12,2023-01-02 13:48:00,1086,984
2270,190,4,2023-01-02 13:49:00,1004,120
2271,171,8,2023-01-02 13:50:00,1084,152
2272,188,7,2023-01-02 13:51:00,1069,91
2273,145,15,2023-01-02 13:52:00,1080,1065
2274,167,6,2023-01-02 13:53:00,1088,78
2275,132,5,2023-01-02 13:54:00,1023,75
2276,100,14,2023-01-02 13:55:00,1085,1386
2277,118,13,2023-01-02 13:56:00,1076,1157
2278,130,10,2023-01-02 13:57:00,1016,810
2279,179,18,2023-01-02 13:58:00,1077,450
2280,113,4,2023-01-02 13:59:00,1097,188
2281,152,8,2023-01-02 14:00:00,1089,464
2282,147,11,2023-01-02 14:01:00,1082,770
2283,168,17,2023-01-02 14:02:00,1025,1258
2284,189,18,2023-01-02 14:03:00,1002,1656
2285,161,11,2023-01-02 14:04:00,1001,649
2286,191,16,2023-01-02 14:05:00,1091,416
2287,165,12,2023-01-02 14:06:00,1001,444
2288,163,13,2023-01-02 14:07:00,1021,689
2289,169,16,2023-01-02 14:08:00,1070,336
2290,162,1,2023-01-02 14:09:00,1003,79
2291,172,16,2023-01-02 14:10:00,1037,1280
2292,132,15,2023-01-02 14:11:00,1083,1215
2293,140,6,2023-01-02 14:12:00,1069,72
2294,188,12,2023-01-02 14:13:00,1072,696
2295,147,8,2023-01-02 14:14:00,1051,240
2296,112,7,2023-01-02 14:15:00,1030,119
2297,172,2,2023-01-02 14:16:00,1025,146
2298,176,12,2023-01-02 14:17:00,1035,816
2299,130,14,2023-01-02 14:18:00,1025,546
2300,174,16,2023-01-02 14:19:00,1027,656
2301,167,11,2023-01-02 14:20:00,1004,924
2302,197,9,2023-01-02 14:21:00,1073,261
2303,103,10,2023-01-02 14:22:00,1017,250
2304,118,17,2023-01-02 14:23:00,1014,578
2305,169,12,2023-01-02 14:24:00,1056,828
2306,197,6,2023-01-02 14:25:00,1096,324
2307,181,19,2023-01-02 14:26:00,1004,342
2308,112,11,2023-01-02 14:27:00,1036,660
2309,122,9,2023-01-02 14:28:00,1085,630
2310,182,6,2023-01-02 14:29:00,1085,294
2311,174,16,2023-01-02 14:30:00,1021,1120
2312,100,16,2023-01-02 14:31:00,1051,1216
2313,187,6,2023-01-02 14:32:00,1014,534
2314,153,5,2023-01-02 14:33:00,1016,425
2315,170,4,2023-01-02 14:34:00,1050,96
2316,188,2,2023-01-02 14:35:00,1044,124
2317,184,6,2023-01-02 14:36:00,1062,78
2318,114,9,2023-01-02 14:37:00,1027,288
2319,164,17,2023-01-02 14:38:00,1058,612
2320,175,14,2023-01-02 14:39:00,1085,644
2321,170,7,2023-01-02 14:40:00,1020,602
2322,114,19,2023-01-02 14:41:00,1041,988
2323,120,1,2023-01-02 14:42:00,1080,46
2324,118,15,2023-01-02 14:43:00,1068,1410
2325,159,18,2023-01-02 14:44:00,1081,684
2326,192,3,2023-01-02 14:45:00,1016,114
2327,188,18,2023-01-02 14:46:00,1067,1044
2328,132,2,2023-01-02 14:47:00,1006,168
2329,148,10,2023-01-02 14:48:00,1088,600
2330,195,11,2023-01-02 14:49:00,1039,649
2331,134,3,2023-01-02 14:50:00,1039,111
2332,143,7,2023-01-02 14:51:00,1042,581
2333,189,8,2023-01-02 14:52:00,1072,112
2334,110,19,2023-01-02 14:53:00,1082,1235
2335,198,18,2023-01-02 14:54:00,1050,1314
2336,171,13,2023-01-02 14:55:00,1072,1274
2337,177,13,2023-01-02 14:56:00,1022,338
2338,173,19,2023-01-02 14:57:00,1094,1862
2339,165,12,2023-01-02 14:58:00,1031,768
2340,145,17,2023-01-02 14:59:00,1030,306
2341,108,12,2023-01-02 15:00:00,1016,1176
2342,102,13,2023-01-02 15:01:00,1057,1001
2343,184,12,2023-01-02 15:02:00,1085,984
2344,125,19,2023-01-02 15:03:00,1034,1672
2345,171,14,2023-01-02 15:04:00,1029,350
2346,147,7,2023-01-02 15:05:00,1063,175
2347,165,13,2023-01-02 15:06:00,1052,286
2348,169,6,2023-01-02 15:07:00,1050,522
2349,127,19,2023-01-02 15:08:00,1036,1805
2350,192,19,2023-01-02 15:09:00,1089,1786
2351,125,4,2023-01-02 15:10:00,1005,328
2352,124,19,2023-01-02 15:11:00,1033,1368
2353,111,9,2023-01-02 15:12:00,1055,450
2354,104,16,2023-01-02 15:13:00,1095,992
2355,197,4,2023-01-02 15:14:00,1024,308
2356,147,6,2023-01-02 15:15:00,1012,498
2357,136,8,2023-01-02 15:16:00,1062,144
2358,178,16,2023-01-02 15:17:00,1065,960
2359,143,5,2023-01-02 15:18:00,1004,285
2360,199,10,2023-01-02 15:19:00,1074,890
2361,114,13,2023-01-02 15:20:00,1010,754
2362,142,14,2023-01-02 15:21:00,1087,378
2363,147,7,2023-01-02 15:22:00,1077,133
